Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
213.0169,C00672,M-H[-],57.3,2.35332300064783e-05,EC000431
229.0123,C00672,M-H+O[-],198.8,0.000466466770006946,EC000430
237.0142,C00672,M+Na[1+],174.5,0.000723533229972873,EC000429
169.0269,C00673,M-HCOOH+H[1+],172.2,0.000823533230004614,EC000429
213.0163,C00673,M-H[-],201,0.000623533229997975,EC000430
213.0169,C00673,M-H[-],57.3,2.35332300064783e-05,EC000431
229.0123,C00673,M-H+O[-],198.8,0.000466466770006946,EC000430
237.0142,C00673,M+Na[1+],174.5,0.000723533229972873,EC000429
216.1424,C00695,M+H+Na[2+],164.9,0.000323533230016437,EC000432
381.298,C00695,M-CO+H[1+],171.7,0.00187646676999975,EC000433
381.2985,C00695,M-CO+H[1+],47.2,0.00137646677001158,EC000434
389.2693,C00695,M-H2O-H[-],178.1,0.000423533229991335,EC000433
391.2847,C00695,M-H2O+H[1+],156.7,0.000423533229991335,EC000432
407.2798,C00695,M-H[-],192.3,0.000523533229966233,EC000435
408.2828,C00695,M(C13)-H[-],161.9,0.000923533229979512,EC000432
409.2948,C00695,M+H[1+],50,7.64667699968413e-05,EC000434
423.2747,C00695,M-H+O[-],197.2,0.000533533229997829,EC000435
427.3034,C00695,M+H2O+H[1+],50.7,0.00207646677000639,EC000434
428.2552,C00695,M+Na-2H[-],175.6,0.000152933540050526,EC000433
453.2872,C00695,M+HCOO[-],173.8,0.00195499999995263,EC000433
325.2373,C00696,M-CO+H[1+],52.4,2.35332299780566e-05,EC000298
333.2068,C00696,M-H2O-H[-],176.5,0.000323533230016437,EC000299
335.2206,C00696,M-H2O+H[1+],51.8,0.00107646677003004,EC000298
353.2306,C00696,M+H[1+],52.1,0.00167646677004996,EC000298
421.2195,C00696,M+HCOONa[1+],51.6,0.000176466770028583,EC000298
437.1935,C00696,M+HCOOK[1+],49.1,7.64667700536847e-05,EC000298
506.969,C00700,M-H2O+H[1+],180.7,0.00237646676998793,EC000436
247.2422,C00712,M-H4O2+H[1+],49.4,0.000223533229984696,EC000437
265.2525,C00712,M-H2O+H[1+],285.9,7.64667699968413e-05,EC000438
265.2526,C00712,M-H2O+H[1+],49.3,2.35332299780566e-05,EC000437
281.2482,C00712,M-H[-],227.3,0.000423533229991335,EC000439
283.263,C00712,M+H[1+],115.8,0.000176466770028583,EC000440
283.2631,C00712,M+H[1+],49.3,7.64667699968413e-05,EC000437
284.2664,C00712,M(C13)+H[1+],286.1,0.000176466770028583,EC000438
317.2247,C00712,M+Cl[-],226.1,0.000100000000031741,EC000439
319.222,C00712,M+Cl37[-],226,0.000200000000006639,EC000439
327.2535,C00712,M+HCOO[-],226.6,4.50000000569162e-05,EC000439
100.0757,C00719,M-H2O+H[1+],69.7,2.35332300064783e-05,EC000163
100.07571,C00719,M-H2O+H[1+],112.8,3.35332300096525e-05,EC000164
116.0717,C00719,M-H[-],171.4,2.35332299922675e-05,EC000165
118.0863,C00719,M+H[1+],164.5,2.35332300064783e-05,EC000166
119.0896,C00719,M(C13)+H[1+],164.5,7.64667699826305e-05,EC000166
140.0682,C00719,M+Na[1+],171.1,7.64667699968413e-05,EC000165
156.0421,C00719,M+K[1+],163.2,0.000323533230016437,EC000166
251.0768,C00721,M-2H[2-],55,0.000441023630003201,EC000345
291.1952,C00735,M-C3H4O2+H[1+],53.6,0.000276466770003481,EC000441
317.2112,C00735,M-HCOOH+H[1+],52.2,2.35332300349e-05,EC000441
335.2206,C00735,M-CO+H[1+],51.8,0.000976466769998297,EC000441
363.2165,C00735,M+H[1+],56.5,7.64667699968413e-05,EC000441
381.2269,C00735,M+H2O+H[1+],52.5,0.000276466770003481,EC000441
179.056,C00738,M-H[-],50.1,0.000123533229981376,EC00023
203.0526,C00738,M+Na[1+],171.9,7.64667699968413e-05,EC00024
220.0823,C00738,M+ACN-H[-],53.5,0.000368533229988088,EC00023
89.0245,C00738,M-2H[2-],180.3,7.64667699968413e-05,EC00025
89.02453,C00738,M-2H[2-],50.3,0.000106466769992153,EC00023
106.0499,C00740,M+H[1+],190,2.35332300064783e-05,EC00047
88.0393,C00740,M-H2O+H[1+],190,2.35332300064783e-05,EC00047
186.196,C00750,M-NH3+H[1+],178.1,0.00047646677001012,EC000442
203.223,C00750,M+H[1+],177.3,2.35332300064783e-05,EC000442
267.072,C00760,M-2H[2-],50.4,0.000155645729989828,EC000443
537.1651,C00760,M+H[1+],256,0.00104069176995836,EC000444
537.16514,C00760,M+H[1+],107.5,0.00100069177005935,EC000445
537.1653,C00760,M+H[1+],35.7,0.000840691770008561,EC000446
359.1858,C00762,M-H[-],164.8,0.000623533229997975,EC000447
114.0561,C00763,M-H[-],157.8,7.64667699968413e-05,EC000126
115.0632,C00763,M[1+],128.1,0.00010000000000332,EC000127
116.0704,C00763,M+H[1+],128.4,0.00017646676998595,EC000127
116.0706,C00763,M+H[1+],172.1,2.35332300064783e-05,EC000128
117.0737,C00763,M(C13)+H[1+],128.8,0.00027646676998927,EC000127
117.074,C00763,M(C13)+H[1+],171.4,2.35332300064783e-05,EC000128
130.051,C00763,M-H+O[-],153,6.64667699936672e-05,EC000126
134.0812,C00763,M+H2O+H[1+],144.7,2.35332299780566e-05,EC000126
160.0615,C00763,M+HCOO[-],116.7,0.000554999999991423,EC000127
98.0601,C00763,M-H2O+H[1+],149.2,0.000123533230009798,EC000126
98.06019,C00763,M-H2O+H[1+],74.3,0.000213533230009944,EC000129
99.0441,C00763,M-NH3+H[1+],152.6,2.35332300064783e-05,EC000126
299.2011,C00777,M-H[-],194,0.000523533230023077,EC000448
300.2044,C00777,M(C13)-H[-],194,0.000623533229997975,EC000448
149.1072,C00780,M-CO+H[1+],142.8,7.64667699968413e-05,EC000449
159.0918,C00780,M-H2O+H[1+],154.9,0.000123533230009798,EC000450
160.0757,C00780,M-NH3+H[1+],279,7.64667699968413e-05,EC000451
160.0758,C00780,M-NH3+H[1+],154.5,2.35332299780566e-05,EC000450
177.1022,C00780,M+H[1+],145,7.64667699968413e-05,EC000449
177.10221,C00780,M+H[1+],267.9,6.64667699936672e-05,EC000451
177.10228,C00780,M+H[1+],18.2,3.53323000013006e-06,EC000452
195.1126,C00780,M+H2O+H[1+],160,0.000276466770031902,EC000450
245.0889,C00780,M+HCOONa[1+],278.4,0.000776466770020079,EC000451
111.0553,C00785,M-CO+H[1+],146.5,0.000123533230009798,EC000453
121.0396,C00785,M-H2O+H[1+],144.4,2.35332299922675e-05,EC000453
121.0397,C00785,M-H2O+H[1+],75.3,0.000123533229995587,EC000454
137.0357,C00785,M-H[-],178.9,7.64667699968413e-05,EC000455
137.03579,C00785,M-H[-],58.1,0.000166466769996987,EC000456
139.0502,C00785,M+H[1+],288,2.35332299780566e-05,EC000457
140.0536,C00785,M(C13)+H[1+],79.9,2.35332299780566e-05,EC000454
153.0307,C00785,M-H+O[-],57.9,0.000166466769996987,EC000456
197.057,C00785,M+CH3COO[-],58.3,0.000804999999985512,EC000456
218.9596,C00785,M+Br81[-],183.5,0.000399999999984857,EC000455
93.0448,C00785,M-HCOOH+H[1+],75,2.35332300064783e-05,EC000454
112.0757,C00788,M-C3H4O2+H[1+],148.3,2.35332300206892e-05,EC000458
138.0914,C00788,M-HCOOH+H[1+],144.6,2.35332300064783e-05,EC000458
140.107,C00788,M-CO2+H[1+],278,2.35332300064783e-05,EC000459
140.1076,C00788,M-CO2+H[1+],141.4,0.000623533229997975,EC000458
148.0757,C00788,M-H4O2+H[1+],153.3,0.000123533230009798,EC000458
156.102,C00788,M-CO+H[1+],151.8,0.000223533230013118,EC000458
164.0716,C00788,M-H2O-H[-],129.2,2.35332299780566e-05,EC000460
164.0718,C00788,M-H2O-H[-],58.4,0.000176466770028583,EC000461
166.0863,C00788,M-H2O+H[1+],154.5,0.000123533230009798,EC000458
167.0703,C00788,M-NH3+H[1+],280.2,2.35332300064783e-05,EC000459
184.0968,C00788,M+H[1+],285.8,2.35332300064783e-05,EC000459
184.0969,C00788,M+H[1+],88.8,0.000123533230009798,EC000462
202.1073,C00788,M+H2O+H[1+],285.6,7.64667699968413e-05,EC000459
202.1074,C00788,M+H2O+H[1+],150.1,2.35332300064783e-05,EC000458
203.0561,C00788,M+Na-2H[-],58.4,0.000847066460011092,EC000461
203.0564,C00788,M+Na-2H[-],139.1,0.000547066460001133,EC000458
222.0527,C00788,M+K[1+],58.1,0.000423533229991335,EC000461
112.0518,C00791,M-H[-],58.3,0.000176466770000161,EC000463
113.0551,C00791,M(C13)-H[-],58.5,7.64667699968413e-05,EC000463
114.0662,C00791,M+H[1+],130,2.35332300064783e-05,EC000464
115.0695,C00791,M(C13)+H[1+],129.1,7.64667699826305e-05,EC000464
132.0767,C00791,M+H2O+H[1+],178,7.6466770025263e-05,EC000465
136.0481,C00791,M+Na[1+],128.3,7.64667699968413e-05,EC000464
136.04817,C00791,M+Na[1+],177.4,6.46677000304408e-06,EC000465
148.0284,C00791,M+Cl[-],58.3,0.000600000000019918,EC000463
152.0221,C00791,M+K[1+],128.4,0.000423533229991335,EC000464
152.02213,C00791,M+K[1+],175.3,0.000453533230000858,EC000465
172.0727,C00791,M+CH3COO[-],60.5,0.000504999999975553,EC000463
172.07275,C00791,M+CH3COO[-],122.5,0.000554999999991423,EC000464
86.0713,C00791,M-CO+H[1+],128.4,0.000123533230009798,EC000464
173.1043,C00792,M-H[-],52.4,0.000123533230009798,EC00041
175.1189,C00792,M+H[1+],196.2,7.6466770025263e-05,EC00042
176.1223,C00792,M(C13)+H[1+],196.7,7.6466770025263e-05,EC00042
197.1009,C00792,M+Na[1+],196.7,7.6466770025263e-05,EC00042
147.0652,C00794,M-H4O2+H[1+],73.9,0.000123533229981376,EC000466
163.0613,C00794,M-H2O-H[-],50.6,0.000176466770000161,EC000467
165.0759,C00794,M-H2O+H[1+],70.8,0.000223533229984696,EC000466
182.0749,C00794,M(C13)-H[-],49.4,0.000223533229984696,EC000467
222.098,C00794,M+ACN-H[-],55.3,0.000268533229984769,EC000467
260.9964,C00794,M+Br[-],51.2,0.000900000000001455,EC000467
161.0455,C00795,M-H2O-H[-],101.1,2.35332299780566e-05,EC00022
179.056,C00795,M-H[-],50.1,0.000123533229981376,EC00023
203.0526,C00795,M+Na[1+],171.9,7.64667699968413e-05,EC00024
220.0823,C00795,M+ACN-H[-],53.5,0.000368533229988088,EC00023
89.0245,C00795,M-2H[2-],180.3,7.64667699968413e-05,EC00025
89.02453,C00795,M-2H[2-],50.3,0.000106466769992153,EC00023
195.0506,C00800,M-H[-],112.7,0.000423533229991335,EC000213
119.0492,C00811,M-HCOOH+H[1+],168.9,2.35332300064783e-05,EC000145
121.0648,C00811,M-CO2+H[1+],163,2.35332300064783e-05,EC000145
137.0597,C00811,M-CO+H[1+],282.8,0.000123533229981376,EC000146
137.0598,C00811,M-CO+H[1+],165.7,0.000223533229984696,EC000145
147.0441,C00811,M-H2O+H[1+],169,0.000123533229981376,EC000145
163.04,C00811,M-H[-],132.8,2.35332300064783e-05,EC000147
163.0401,C00811,M-H[-],58.3,7.64667699968413e-05,EC000148
165.0546,C00811,M+H[1+],168.8,2.35332299780566e-05,EC000145
166.058,C00811,M(C13)+H[1+],169.1,2.35332299780566e-05,EC000145
179.035,C00811,M-H+O[-],134.2,6.64667699936672e-05,EC000147
179.0358,C00811,M-H+O[-],59.1,0.000866466769991803,EC000148
184.0149,C00811,M+Na-2H[-],169.9,0.000152933539993683,EC000145
187.0374,C00811,M+Na[1+],278.4,0.000823533229976192,EC000146
204.0665,C00811,M+ACN-H[-],132.6,6.85332300065511e-05,EC000147
209.0454,C00811,M+HCOO[-],134.2,0.000454999999988104,EC000147
191.0197,C00818,M-H2O-H[-],57.4,2.35332299780566e-05,EC000468
101.071,C00819,M-HCOOH+H[1+],187.9,2.35332300206892e-05,EC00043
127.0514,C00819,M-H2O-H[-],50,0.000176466770014372,EC00044
129.0659,C00819,M-H2O+H[1+],180.8,0.000123533230009798,EC00045
129.06592,C00819,M-H2O+H[1+],78.4,0.000143533230016146,EC00046
130.0499,C00819,M-NH3+H[1+],188.4,2.35332300064783e-05,EC00043
130.04996,C00819,M-NH3+H[1+],77.9,8.35332299971014e-05,EC00046
145.0619,C00819,M-H[-],49.5,7.6466770025263e-05,EC00044
147.0766,C00819,M+H[1+],187.9,0.000223533230013118,EC00043
147.07667,C00819,M+H[1+],78,0.000293533230006915,EC00046
169.0584,C00819,M+Na[1+],188,2.35332300064783e-05,EC00043
150.055,C00822,M-HCOOH+H[1+],156,7.64667699968413e-05,EC000469
168.06558,C00822,M-CO+H[1+],156,0.00010353323000345,EC000469
178.0498,C00822,M-H2O+H[1+],153.4,7.64667699968413e-05,EC000469
179.0345,C00822,M-NH3+H[1+],153.7,0.000523533229994655,EC000469
140.0729,C00831,M+2H[2+],59,0.000623533229997975,EC000470
278.1305,C00831,M[1+],56.3,0.000499999999988177,EC000470
301.1183,C00831,M+Na[1+],61.1,0.000976466769998297,EC000470
256.2999,C00836,M-HCOOH+H[1+],139.2,7.64667699968413e-05,EC000471
284.2946,C00836,M-H2O+H[1+],137.6,0.000176466769971739,EC000471
302.3054,C00836,M+H[1+],136.5,2.35332300349e-05,EC000471
303.3088,C00836,M(C13)+H[1+],136.7,2.35332300349e-05,EC000471
112.0394,C00847,M-C3H4O2+H[1+],133.9,2.35332300064783e-05,EC000472
140.0706,C00847,M-CO2+H[1+],138.9,7.64667699968413e-05,EC000472
164.0352,C00847,M-H2O-H[-],132.6,0.000123533229981376,EC000472
164.0353,C00847,M-H2O-H[-],205.7,2.35332299780566e-05,EC000473
164.0354,C00847,M-H2O-H[-],59.8,7.6466770025263e-05,EC000474
182.0457,C00847,M-H[-],128.9,0.000223533229984696,EC000472
182.0459,C00847,M-H[-],200.7,2.35332300064783e-05,EC000473
182.04592,C00847,M-H[-],58.7,3.53323000013006e-06,EC000474
183.0491,C00847,M(C13)-H[-],128.9,0.000223533229984696,EC000472
172.9913,C00850,M-H[-],73,0.000123533230009798,EC000475
173.9947,C00850,M(C13)-H[-],73.1,0.000123533230009798,EC000475
174.9867,C00850,M(S34)-H[-],77.8,0.000523533229994655,EC000475
174.11255,C00864,M-HCOOH+H[1+],161.4,2.64667700093923e-05,EC000476
176.1281,C00864,M-CO2+H[1+],148.9,7.6466770025263e-05,EC000477
184.0968,C00864,M-H4O2+H[1+],285.8,2.35332299780566e-05,EC000478
192.1229,C00864,M-CO+H[1+],285.2,7.6466770025263e-05,EC000478
192.123,C00864,M-CO+H[1+],165.2,2.35332299780566e-05,EC000476
200.0927,C00864,M-H2O-H[-],5.3,0.000123533229981376,EC000479
202.1073,C00864,M-H2O+H[1+],285.6,7.64667699968413e-05,EC000478
202.1074,C00864,M-H2O+H[1+],150.1,2.35332300064783e-05,EC000477
218.1032,C00864,M-H[-],58.4,0.000223533230013118,EC000480
220.118,C00864,M+H[1+],166.5,2.35332299780566e-05,EC000476
254.0797,C00864,M+Cl[-],149.8,0.00010000000000332,EC000477
256.0768,C00864,M+Cl37[-],145,0.000200000000006639,EC000477
138.0196,C00870,M-H[-],254.6,2.35332300064783e-05,EC000481
138.0197,C00870,M-H[-],154.9,7.64667699968413e-05,EC000482
139.02317,C00870,M(C13)-H[-],154.4,0.000146466769990639,EC000482
140.0342,C00870,M+H[1+],273.9,2.35332299780566e-05,EC000481
140.03421,C00870,M+H[1+],94.5,3.35332299812308e-05,EC000483
94.0287,C00870,M-HCOOH+H[1+],283.1,7.64667699968413e-05,EC000481
96.0444,C00870,M-CO2+H[1+],154.6,2.35332299922675e-05,EC000482
341.1081,C00897,M-H[-],112.5,0.000823533230004614,EC00071
365.1053,C00897,M+Na[1+],189.1,0.000176466770028583,EC00072
387.1133,C00897,M+HCOO[-],118.8,0.000545000000045093,EC00071
269.2254,C00899,M-H2O+H[1+],48.5,0.000976466769998297,EC000335
113.0245,C00900,M-H2O-H[-],49.4,7.64667699826305e-05,EC000484
115.039,C00900,M-H2O+H[1+],275.7,2.35332299922675e-05,EC000485
131.035,C00900,M-H[-],176.5,2.35332300064783e-05,EC000486
131.0351,C00900,M-H[-],49.4,7.64667699968413e-05,EC000484
132.0385,C00900,M(C13)-H[-],49.7,7.64667699968413e-05,EC000484
101.071,C00906,M-CO+H[1+],187.9,0.000123533229995587,EC000487
101.0711,C00906,M-CO+H[1+],144.6,0.000223533229998907,EC000488
109.0409,C00906,M-H2O-H[-],217.8,0.000176466769971739,EC000489
111.0553,C00906,M-H2O+H[1+],146.5,2.35332299922675e-05,EC000488
127.0514,C00906,M-H[-],50,7.64667699826305e-05,EC000490
129.0659,C00906,M+H[1+],180.8,2.35332299780566e-05,EC000491
129.06592,C00906,M+H[1+],78.4,4.35332299844049e-05,EC000492
130.0692,C00906,M(C13)+H[1+],181,7.6466770025263e-05,EC000491
147.0766,C00906,M+H2O+H[1+],187.9,0.000123533229981376,EC000487
147.07667,C00906,M+H2O+H[1+],78,0.000193533229975174,EC000492
151.0478,C00906,M+Na[1+],187.1,7.6466770025263e-05,EC000487
168.0778,C00906,M+ACN-H[-],54.3,6.85332300065511e-05,EC000490
93.0448,C00906,M-H4O2+H[1+],75,0.000123533229981376,EC000492
299.2011,C00909,M-H2O-H[-],194,0.000523533229966233,EC000493
112.0404,C00931,M-2H[2-],255.3,2.35332300064783e-05,EC000494
112.0406,C00931,M-2H[2-],197.9,0.00017646676998595,EC000495
207.0774,C00931,M-H2O-H[-],58.5,0.000123533229981376,EC000496
209.0921,C00931,M-H2O+H[1+],156.5,2.35332299780566e-05,EC000497
227.1026,C00931,M+H[1+],118.9,7.6466770025263e-05,EC000498
271.0921,C00931,M+HCOO[-],50.3,0.000945000000001528,EC000496
305.0134,C00931,M+Br[-],50.2,0.000300000000038381,EC000496
307.0104,C00931,M+Br81[-],52.6,0.00130000000001473,EC000496
179.056,C00936,M-H[-],50.1,0.000123533229981376,EC00023
203.0526,C00936,M+Na[1+],171.9,7.64667699968413e-05,EC00024
220.0823,C00936,M+ACN-H[-],53.5,0.000368533229988088,EC00023
89.0245,C00936,M-2H[2-],180.3,7.64667699968413e-05,EC00025
89.02453,C00936,M-2H[2-],50.3,0.000106466769992153,EC00023
126.0198,C00940,M-H2O-H[-],196.1,0.000176466770000161,EC000499
128.0344,C00940,M-H2O+H[1+],154,0.000223533230013118,EC000500
144.0304,C00940,M-H[-],189.5,0.000176466770000161,EC000501
171.0298,C00944,M-H2O-H[-],96,2.35332299780566e-05,EC000502
171.0299,C00944,M-H2O-H[-],203.6,7.6466770025263e-05,EC000503
189.0404,C00944,M-H[-],51.2,2.35332299780566e-05,EC000504
130.0652,C00954,M-HCOOH+H[1+],61.3,2.35332300064783e-05,EC000505
148.07577,C00954,M-CO+H[1+],51,0.000193533230003595,EC000505
159.0437,C00954,M-NH3+H[1+],163.3,0.0003764667700068,EC000506
174.056,C00954,M-H[-],140.1,2.35332299780566e-05,EC000507
176.0706,C00954,M+H[1+],267.5,2.35332300064783e-05,EC000508
176.0707,C00954,M+H[1+],53.4,0.000123533229981376,EC000505
190.0508,C00954,M-H+O[-],135.4,0.00013353322998455,EC000507
190.0509,C00954,M-H+O[-],58.4,3.35332299812308e-05,EC000505
198.0527,C00954,M+Na[1+],58.2,0.000123533229981376,EC000505
198.05278,C00954,M+Na[1+],167.7,0.000203533230006769,EC000506
116.0704,C00956,M-HCOOH+H[1+],128.4,0.00027646676998927,EC000509
126.0549,C00956,M-H4O2+H[1+],95.1,2.35332299922675e-05,EC000509
126.055,C00956,M-H4O2+H[1+],157.8,0.000123533229995587,EC000510
134.0811,C00956,M-CO+H[1+],19.5,2.35332299780566e-05,EC000511
134.08114,C00956,M-CO+H[1+],279.6,6.35332299907532e-05,EC000512
134.0812,C00956,M-CO+H[1+],144.7,0.000123533229981376,EC000513
142.0509,C00956,M-H2O-H[-],56.1,2.35332299780566e-05,EC000514
144.0655,C00956,M-H2O+H[1+],278.6,2.35332299780566e-05,EC000512
144.06556,C00956,M-H2O+H[1+],94.5,8.35332299971014e-05,EC000509
144.0656,C00956,M-H2O+H[1+],158.1,0.000123533229981376,EC000510
145.0496,C00956,M-NH3+H[1+],129.9,2.35332299780566e-05,EC000509
160.0615,C00956,M-H[-],116.7,2.35332300064783e-05,EC000509
160.06152,C00956,M-H[-],15.9,3.53323000013006e-06,EC000511
160.06153,C00956,M-H[-],55.5,6.46677000304408e-06,EC000514
162.0761,C00956,M+H[1+],143.9,2.35332299780566e-05,EC000513
163.0795,C00956,M(C13)+H[1+],106.7,2.35332299780566e-05,EC000509
181.0368,C00956,M+Na-2H[-],58.3,0.00055293353997854,EC000514
220.0823,C00956,M+CH3COO[-],53.5,0.000204999999994016,EC000514
239.9881,C00956,M+Br[-],150.5,0.00100000000000477,EC000513
167.1078,C00959,M-2H[2-],168.5,2.64667700093923e-05,EC000515
337.2369,C00959,M+H[1+],52.6,0.00047646677001012,EC000516
405.2236,C00959,M+HCOONa[1+],50,0.00117646677000494,EC000516
161.0455,C00962,M-H2O-H[-],101.1,2.35332299780566e-05,EC00022
179.056,C00962,M-H[-],50.1,0.000123533229981376,EC00023
203.0526,C00962,M+Na[1+],171.9,7.64667699968413e-05,EC00024
220.0823,C00962,M+ACN-H[-],53.5,0.000368533229988088,EC00023
89.0245,C00962,M-2H[2-],180.3,7.64667699968413e-05,EC00025
89.02453,C00962,M-2H[2-],50.3,0.000106466769992153,EC00023
135.1168,C00964,M-H2O+H[1+],289,2.35332300064783e-05,EC000517
135.11685,C00964,M-H2O+H[1+],113.5,7.35332299939273e-05,EC000518
135.1169,C00964,M-H2O+H[1+],51.9,0.000123533229981376,EC000519
151.1129,C00964,M-H[-],152.8,7.64667699968413e-05,EC000520
153.1274,C00964,M+H[1+],54.1,2.35332299780566e-05,EC000519
153.12747,C00964,M+H[1+],278.6,9.35332299718539e-05,EC000521
171.1379,C00964,M+H2O+H[1+],102,7.6466770025263e-05,EC000518
197.1183,C00964,M+HCOO[-],151.8,0.000554999999991423,EC000520
88.05789,C00964,M+H+Na[2+],265.5,0.000436466769997423,EC000521
108.0455,C00978,M-2H[2-],140.8,2.64667699951815e-05,EC000522
147.09178,C00978,M-C3H4O2+H[1+],144.8,0.000103533229975028,EC000522
277.1196,C00978,M+CH3COO[-],137.7,0.000805000000013933,EC000522
161.0455,C00984,M-H2O-H[-],101.1,2.35332299780566e-05,EC00022
179.056,C00984,M-H[-],50.1,0.000123533229981376,EC00023
203.0526,C00984,M+Na[1+],171.9,7.64667699968413e-05,EC00024
220.0823,C00984,M+ACN-H[-],53.5,0.000368533229988088,EC00023
89.0245,C00984,M-2H[2-],180.3,7.64667699968413e-05,EC00025
89.02453,C00984,M-2H[2-],50.3,0.000106466769992153,EC00023
103.0401,C00989,M-H[-],55.4,7.64667699826305e-05,EC000523
103.0402,C00989,M-H[-],180.1,0.00017646676998595,EC000524
104.0435,C00989,M(C13)-H[-],53.9,7.64667699826305e-05,EC000523
119.0351,C00989,M-H+O[-],49.2,0.000166466769982776,EC000523
144.0667,C00989,M+ACN-H[-],57.6,0.000131466770000088,EC000523
163.0613,C00989,M+CH3COO[-],50.6,0.00070499999995377,EC000523
85.0295,C00989,M-H2O-H[-],139.7,7.64667699826305e-05,EC000525
85.0296,C00989,M-H2O-H[-],49.4,0.00017646676998595,EC000523
87.0441,C00989,M-H2O+H[1+],73.3,0.000123533229995587,EC000526
87.04417,C00989,M-H2O+H[1+],137.5,0.000193533229989384,EC000525
184.0013,C01005,M-H[-],149.9,0.000323533230016437,EC000527
89.0245,C01013,M-H[-],180.3,7.64667699968413e-05,EC000167
89.02453,C01013,M-H[-],50.3,0.000106466769992153,EC000168
129.0546,C01019,M-H4O2+H[1+],50.8,2.35332299780566e-05,EC000528
145.0506,C01019,M-H2O-H[-],117.1,2.35332299780566e-05,EC000529
145.0507,C01019,M-H2O-H[-],192.4,7.6466770025263e-05,EC000530
147.0652,C01019,M-H2O+H[1+],73.9,2.35332300064783e-05,EC000531
163.0613,C01019,M-H[-],50.6,7.64667699968413e-05,EC000528
165.0759,C01019,M+H[1+],70.8,0.000123533229981376,EC000531
179.056,C01019,M-H+O[-],50.1,0.00013353322998455,EC000528
187.0577,C01019,M+Na[1+],80.5,7.64667699968413e-05,EC000531
187.05775,C01019,M+Na[1+],147.2,2.64667700093923e-05,EC000532
199.0369,C01019,M+Cl[-],53.3,0.000499999999988177,EC000528
200.0103,C01019,M+K-2H[-],140.9,0.000852933539988499,EC000532
223.0819,C01019,M+CH3COO[-],53.6,0.000104999999990696,EC000528
242.9858,C01019,M+Br[-],193.6,0.00100000000000477,EC000530
242.986,C01019,M+Br[-],149.3,0.000800000000026557,EC000532
244.9851,C01019,M+Br81[-],144,0.000299999999981537,EC000532
104.0706,C01026,M+H[1+],170.4,2.35332300064783e-05,EC000261
86.06,C01026,M-H2O+H[1+],22.8,2.35332300064783e-05,EC000262
160.1809,C01029,M-CO+H[1+],176.1,0.000123533230009798,EC000395
188.1757,C01029,M+H[1+],185.5,7.64667699968413e-05,EC000395
189.1791,C01029,M(C13)+H[1+],185.4,7.64667699968413e-05,EC000395
246.1336,C01029,M+NaCl[1+],181.9,0.000776466769991657,EC000395
110.0713,C01035,M-H4O2+H[1+],15.5,0.000123533229981376,EC000533
128.0818,C01035,M-H2O+H[1+],9.8,2.35332299780566e-05,EC000533
128.0819,C01035,M-H2O+H[1+],109.3,0.000123533229981376,EC000534
146.0922,C01035,M+H[1+],150.3,0.000176466770028583,EC000535
146.0924,C01035,M+H[1+],93.3,2.35332299780566e-05,EC000536
181.0143,C01036,M-H2O-H[-],200,7.64667699968413e-05,EC000537
199.0255,C01036,M-H[-],136.5,0.000676466769988338,EC000538
236.9988,C01036,M+Cl37[-],142.3,0.000799999999969714,EC000538
240.0523,C01036,M+ACN-H[-],53.7,0.000931466769998224,EC000539
259.0444,C01036,M+CH3COO[-],131.9,0.000994999999988977,EC000538
99.0088,C01036,M-2H[2-],55.8,2.64667699809706e-05,EC000539
174.0406,C01042,M-H[-],14.6,0.000223533229984696,EC000540
174.0406,C01045,M-H[-],14.6,0.000223533229984696,EC000540
181.0143,C01061,M-H2O-H[-],200,7.64667699968413e-05,EC000537
199.0255,C01061,M-H[-],136.5,0.000676466769988338,EC000538
236.9988,C01061,M+Cl37[-],142.3,0.000799999999969714,EC000538
240.0523,C01061,M+ACN-H[-],53.7,0.000931466769998224,EC000539
259.0444,C01061,M+CH3COO[-],131.9,0.000994999999988977,EC000538
99.0088,C01061,M-2H[2-],55.8,2.64667699809706e-05,EC000539
186.076,C01074,M-H4O2+H[1+],281.6,1.3686070019503e-05,EC000110
202.072,C01074,M-H2O-H[-],58.5,6.07525299756162e-05,EC000111
204.0868,C01074,M-H2O+H[1+],279.1,0.000186313930015558,EC000110
220.0823,C01074,M-H[-],53.5,0.000360752529985575,EC000111
222.0973,C01074,M+H[1+],157.2,8.63139299838167e-05,EC000112
241.0563,C01074,M+Na-2H[-],168.2,0.00108428576001529,EC000112
244.0791,C01074,M+Na[1+],160.5,0.000113686069994401,EC000112
256.0589,C01074,M+Cl[-],54.8,6.27806999773384e-05,EC000111
258.0558,C01074,M+Cl37[-],54,3.72192999975596e-05,EC000111
260.053,C01074,M+K[1+],162.9,0.000286313930018878,EC000112
266.0877,C01074,M+HCOO[-],52.9,0.000117780700009007,EC000111
341.1081,C01083,M-H[-],112.5,0.000823533230004614,EC00071
365.1053,C01083,M+Na[1+],189.1,0.000176466770028583,EC00072
387.1133,C01083,M+HCOO[-],118.8,0.000545000000045093,EC00071
129.0193,C01087,M-H2O-H[-],6.2,2.35332300064783e-05,EC000541
129.0194,C01087,M-H2O-H[-],55.3,7.64667699968413e-05,EC000542
