Metabolite,Identified_Name,p_value_12h,mean_YPGD_12h,mean_NPGD_12h,fold_change_12h,p_value_24h,mean_YPGD_24h,mean_NPGD_24h,fold_change_24h
C18_176.952_73.9,"3,5-Dichlorocatechol",0.38317230403822256,17.170845916863325,17.2942408202309,-0.010330568855116256,0.03762036084527752,16.938426181326992,17.25532806308854,-0.0267420687712225
C18_177.0557_142.8,Coniferyl aldehyde*,0.44695927981991934,16.084341140833367,15.897069113795926,0.016896034953620943,0.9251007234068813,15.87595172813656,15.915958852409196,-0.00363099349498498
C18_177.0921_161.2,5-Phenylvaleric acidᵢ,0.20397577909423606,18.16961504887659,17.741965036710166,0.034362047950919065,0.9614696894415005,17.923846742911117,17.90315936371173,0.0016660941530057321
C18_178.072_24.7,N-Hydroxy-L-valine,0.5873966358231516,15.966247631065285,15.865213972845671,0.009158313179385789,0.6715057876373576,15.69913719388288,15.875387998892357,-0.016106579710349102
C18_178.0873_143.3,"(2S,3S)-3-Methylphenylalanine",0.6187173648249646,15.086298344048535,15.757913988984164,-0.06283770363677812,0.37963423803709273,16.881732079417326,16.120935495116544,0.06652746768129089
C18_179.0124_144.4,4-Fluorophenol,0.601710660879833,15.166004294079942,15.50250783859569,-0.03166058244807058,0.35458007847345685,14.607121472279617,15.897190542936492,-0.12209992150070492
C18_179.035_134.2,3-(4-Hydroxyphenyl)pyruvate,0.9657946729674038,17.29598533470004,17.30331303078159,-6.11089325823128e-4,0.22540102223336936,17.289363784827138,17.04181790920893,0.020805540563201382
C18_179.035_59.1,CAFFEATEᵢ,0.5319739119199038,15.807462370717852,16.00363001766225,-0.017793395803161607,0.24125207683243638,15.911382361109355,16.156357557790876,-0.022042799254928414
C18_179.056_50.1,chiro-Inositol*ᵢ,0.2428671461966426,23.067808284141144,22.884340769867492,0.011520204599899898,0.12164144111958268,23.155550639486325,22.807694789176384,0.02183742628504722
C18_179.0714_160.2,Coniferyl alcohol*,0.9719810552747774,18.836426721388264,18.842796936189462,-4.87816706318941e-4,0.9112764698312286,18.75699847451546,18.74129877939769,0.0012080481126885516
C18_179.1078_144,p-Cymene,0.12197335927765642,17.239460005259566,16.60890722243647,0.05375743055640953,0.07554426347905223,17.44397113134609,16.561928378063264,0.07485784602892608
C18_180.0303_253.7,2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate,0.03501670733048834,16.067007832155277,15.664166616550773,0.036633264334842874,0.648334093905258,15.41551303716938,15.72712256092919,-0.028871835011539317
C18_180.0304_197,DIBOA*,0.3483660809710186,17.07060723024786,16.889975028206578,0.015347183251461081,0.9165976259598414,16.82546409876464,16.853769124433953,-0.002424967902865903
C18_180.0335_129.8,L-Cysteine*,0.02257269706394751,16.46516601817256,16.574783584881505,-0.0095729746587949055,0.46920552554535555,16.44088477720854,16.52039038561869,-0.00695983810477528
C18_180.0336_180.9,L-Homocysteine*,0.796254461796284,19.41187080230788,19.342992271391758,0.005128172916866456,0.7313971033563335,19.37734585675736,19.286517713636517,0.006778295835030844
C18_180.0666_58,L-Tyrosine,0.005864410720990434,20.223595224458794,19.813615236877443,0.029547351721797416,0.26137876946803806,20.3267280044156,20.04908620393126,0.019841519987323267
C18_180.103_145.2,Phenethylamine*,0.7121804079781284,14.777077687891312,14.886217239916096,-0.010616204393675142,0.31318014188367743,16.054681195281688,15.165447747682084,0.08220592412648514
C18_180.9406_17.2,Methylselenopyruvate,0.10057214449160715,16.386300610033864,16.000511759087367,0.03437213782187807,0.6835123350587347,16.15404179808629,16.089346185409322,0.005789476272146497
C18_181.0143_200,4-Hydroxyphthalate,0.10271728927503143,16.283802273632794,16.530012676648248,-0.021650222268438452,0.18465627784460925,16.791115515979588,16.42578730229174,0.03173555691623741
C18_181.0368_58.3,Hypoxanthine,0.6161950413036514,12.18956826970179,13.212893660579466,-0.11629942595671452,0.46807270651335653,11.448666850633499,13.085575442823503,-0.19279775650756076
C18_181.0505_133.3,METHYL VANILLATE*ᵢ,0.4581839713418283,15.715524311810485,16.00473347428619,-0.026308246888938486,0.761622654427124,16.260368228619992,16.15830944429994,0.009083664048784645
C18_181.0507_58.2,3-(4-HYDROXYPHENYL)LACTATEᵢ,0.09272030520028761,18.244019679583605,17.588347514301784,0.052803688505762385,0.18502821827412402,18.050867742094155,17.53839079355673,0.04155181035329251
C18_181.087_143.2,"2-Oxo-Delta3-4,5,5-trimethylcyclopentenylacetate",0.25007246618756923,15.964409373429199,15.628477689265045,0.030681921562273756,0.034481367674690545,16.254211307807662,15.618938295799266,0.05751716581996268
C18_182.0096_140.3,5-Nitrosalicylate,0.20080629557916396,17.320153334630337,17.432846542180116,-0.009356458556419223,0.2960423636074718,17.287957242734315,17.382812246149822,-0.007894095601811894
C18_182.0457_128.9,4-AMINOBENZOATE*ᵢ,0.6653858051221608,18.10839446974397,18.144342219506832,-0.0028611168175314283,0.7286768921888965,18.050889031945967,18.11600898539688,-0.005195266422168901
C18_182.0459_200.7,3-Amino-2-hydroxy-4-methoxybenzoate,0.5812944157899427,17.664270644764482,17.521466490234687,0.011710652869785738,0.7281471050154862,17.47520859255565,17.396929157161296,0.006477007159460581
C18_182.0459_58.7,4-PYRIDOXATE*ᵢ,0.6401306266247775,18.338397526702245,17.86679876003361,0.03758641052484326,0.002819554399760617,19.212304861550514,17.452013033905075,0.1386371503134166
C18_182.9886_152.9,2-Oxo-4-methylthiobutanoic acidᵢ,0.514617144318389,18.61109064711527,19.93623518492683,-0.09923039015511011,0.18102978430997543,21.86661201748858,20.285047616258122,0.10831301946479091
C18_182.9886_292.6,4-Methylthio-2-oxobutanoic acid*,0.6452270488167038,19.388800147963796,19.270615666772866,0.008820862524290377,0.9529792841964515,19.49840393655623,19.481395942758272,0.0012589777238936773
C18_182.9934_262.5,"2-Pyrone-4,6-dicarboxylate",0.8029403830341897,16.160088273311366,16.096888376157366,0.005653244931708905,0.30648960525384983,16.27562202840122,16.071901736292386,0.01817203339132501
C18_182.9968_255.1,Sulfoacetaldehyde,0.19619508138178243,18.982199423811647,19.618708757874828,-0.04758292719884938,0.010347575614577794,20.151031901548336,19.68936319596552,0.03343726713934486
C18_183.0159_49.9,5-Hydroxyisourate,0.47517072328554855,15.92195249960809,16.60384200988101,-0.060499845911005684,0.31061099810958626,16.965280779120782,16.54507782382743,0.036183229430048126
C18_183.0297_202.7,"2-Hydroxy-1,4-benzoquinone",0.029631173472518074,16.634178390209172,16.148216771259996,0.042775750549001124,0.44045069756878585,16.309288938522197,16.12377977673798,0.016503900308900716
C18_183.0662_199.5,3-Methoxy-4-hydroxyphenylethyleneglycol*,0.48317641567504854,16.349233652089232,16.73518662966208,-0.033661626994775255,0.4981644355324498,16.711279629741572,16.45034728597173,0.022704167597941534
C18_183.0759_49.2,5-Aminopentanamide*,0.4573674999116616,16.933944502625543,16.34985911736434,0.05063986162391697,0.7538841463891494,15.238944193716062,15.840951352496813,-0.05589602983416569
C18_183.1025_250.5,"5-exo-Hydroxy-1,2-campholide",0.7184936151723038,17.312571644873618,17.23701471046278,0.00631010671068456,0.8029249921468206,17.225021721115404,17.178356916210124,0.003913750717232464
C18_183.1026_143.6,7-Deoxyloganetic alcohol,0.014913931066751304,17.917365013795166,18.23841194114352,-0.02562163077255327,0.12021956489068367,17.969401469373445,18.12570207167494,-0.01249452092591904
C18_183.9919_152.7,L-Serine O-sulfate*,0.12600193161688764,16.575484358221523,15.5849983643907,0.08889302491143838,0.0865963194379004,17.433477554255074,16.350079554070568,0.09256272528371315
C18_184.0013_149.9,O-Phospho-L-serine,0.1410332339246364,16.532466280737495,16.635471185028994,-0.008960770774669535,0.24373362866825332,16.480954740651747,16.59710614779546,-0.010131896689770409
C18_184.0251_199.1,2-Amino-3-carboxymuconate semialdehyde,0.15828136303191515,16.379697605400942,16.005424368151694,0.03334779380211787,0.3912281085065681,16.42425598931035,16.100439653709845,0.02872793419248728
C18_184.0595_57.6,L-Valine,0.7909451538713743,16.27303905949509,16.41057412553893,-0.012142006933285113,0.08062347881876658,16.981931920020543,16.19067957878421,0.06883705211675549
C18_184.0729_48.9,5-METHYLCYTOSINE HYDROCLORIDE*ᵢ,0.7619432072630933,19.475313435310728,19.45035380562657,0.0018501488326441138,0.825425251470537,19.53255217588288,19.50853212970426,0.0017752378804384663
C18_184.0978_135.6,Ecgonine*,0.7144951815100496,15.325234449022133,15.186498488836015,0.013119875004605642,0.7907920117967963,15.253528691841836,15.15471674930465,0.009376141186532207
C18_184.0978_58.3,4-Hydroxycyclohexylcarboxylic acid*ᵢ,0.8541349986808522,14.969498654027829,14.898306755947225,0.006877531938595601,0.21740204541167285,15.356111945768937,14.898272776433748,0.043667900278606765
C18_185.0123_261.3,2-Hydroxyethanesulfonate*,0.39614538731559124,15.886115134934025,15.566848045405814,0.029289505387027733,0.18504861000135994,16.194860143154077,15.874615982083522,0.028814316729479397
C18_185.0222_52.6,2-Hydroxyethylphosphonate,0.48227343450940297,14.735103475172673,15.297489904904257,-0.054037755493281214,0.0942382241833678,14.021084885566049,15.431753388677034,-0.1383040106838006
C18_185.0454_204.7,"2,4,6-Trihydroxytoluene",0.7636286435251158,17.74650377775104,17.78634772169938,-0.003235467012099226,0.3642125845053986,17.1856023616138,17.550457687004133,-0.030308234546398385
C18_185.0455_134,"2,4,5-Trihydroxytoluene",0.1799333771729152,15.801680905534605,15.377037326516804,0.03930046548374308,0.8270277858873084,14.931487654789327,15.00536225833661,-0.007120237488598125
C18_185.1183_247.1,Sulcatone*,0.8558575322360812,18.082090593338634,18.05789278420288,0.0019319358336528337,0.25030909122876255,18.295789247132138,18.09938065699212,0.01557132171674338
C18_185.1546_186.8,Undecanoic acid,0.7570010987225705,19.50450257494859,19.492979305394968,8.525968099526661e-4,0.9211717014282379,19.516907621590203,19.513548615638438,2.4831998946846186e-4
C18_186.0772_58.3,6-Acetamido-3-oxohexanoate*,0.7288803850994064,15.441683741859833,15.606263253815543,-0.015295070537112041,0.2531799293304333,16.448024661572834,16.105564332844622,0.030355119679215822
C18_186.077_127.4,N2-Acetyl-L-aminoadipate semialdehyde*,0.6938484287213516,15.578219046651949,15.450397981149163,0.011886308712434505,0.09614099523762434,15.921386528882758,15.422722182185275,0.045908549691632064
C18_186.1134_218.2,8-Amino-7-oxononanoate*,0.7581442473178962,17.207542914332393,17.259615765107842,-0.004359239555275332,0.4546925670820676,17.286725569878175,17.129188757513692,0.013207794695982152
C18_187.0023_197.3,Xanthine,0.32399920433870344,17.012003237738536,16.85807042996916,0.013113619392840978,0.3910904160630305,16.953724380169707,16.7855142637505,0.014385500161309937
C18_187.0375_139.1,p-Tolualdehyde*,0.09825780223163838,15.201434709867463,14.138761338450639,0.10455175673045933,0.6213277472107472,13.881954115932423,14.480417419183839,-0.060892525278741096
C18_187.0611_58.2,2-Oxosuberate,0.8287629385651583,16.388735104392367,16.447906525398885,-0.0051994603474402965,0.8109371290140884,16.429403603827353,16.362358710005743,0.005899376171769978
C18_187.0721_121.6,Tabtoxinine-delta-lactam,0.7683084655115575,17.12626677467417,17.062598270921526,0.005373348351059914,0.9682469136395236,17.060932242412054,17.06614631372106,-4.4084141960771384e-4
C18_187.0975_197,Azelaic acid,0.8822178864905652,17.543991925983512,17.45726149741518,0.007149790538740617,0.06267997467150169,18.41048006882505,17.09117492628418,0.10727566872857867
C18_187.1087_126.8,N6-Acetyl-L-lysine*,0.01323577830927058,16.19420896548003,15.125036743956992,0.09853935168852647,0.5039930100383778,15.446845911536426,15.146806422876777,0.02829863897237942
C18_187.1339_155.2,10-HYDROXYDECANOATEᵢ,0.6571155020313841,20.83415020885056,20.786904079248743,0.0032753512528970893,0.017115894024494156,21.02631858350421,20.72269620180242,0.020984553980849027
C18_188.0353_58.7,4-Hydroxy-2-quinolinecarboxylic acid,0.9524962436755119,15.362216487800124,15.309104965224854,0.004996446399468594,0.322230178706861,16.691636842704003,15.869320722424357,0.07288506184392878
C18_188.0564_19,N-ACETYL-DL-GLUTAMIC ACIDᵢ,0.7546049043249117,17.616476267104087,17.64661447203053,-0.002466048690804461,0.44079889610224243,17.495832971835743,17.57985439982297,-0.006911769286462972
C18_188.0675_27.9,N-Amidino-L-glutamate*,0.8700796960190245,16.658947848069385,16.680979253432913,-0.0019066990633476901,0.6493984226611567,16.535720485177343,16.43708429318871,0.008631499228912015
C18_188.0717_148.3,Methyl (indol-3-yl)acetate,0.28237196767040046,14.528272987139719,15.267062864549972,-0.0715593213621414,0.8609916479026749,14.838455227558732,14.968246990825559,-0.012564363232866268
C18_188.0927_55.9,N-Methyl-L-proline,0.7500238923203361,16.764872391295953,16.546294690669267,0.01893331985877997,0.6602252679185114,16.916632156041832,16.755416112526433,0.013814862812723474
C18_188.0928_151.5,2 -(Butylamido)-4-hydroxybutanoic acid,0.9355812826005532,16.29022112017712,16.270138041798223,0.0017796954335244526,0.008717141948700593,17.036807069466068,16.26091989111471,0.06724610618019627
C18_188.9862_65.3,3-Sulfocatechol,0.6935316325502885,18.769701016171126,18.536876180454716,0.01800752693326805,0.04752285021878964,18.87971025777349,17.479357777983957,0.11118444550058294
C18_189.0404_51.2,3-Dehydroquinate,0.04530038176966494,16.77170572894096,16.23056101329747,0.04731655459336377,0.6957639331337295,16.661829704352478,16.52337379411407,0.012038546887023691
C18_189.0515_10.9,Ureidoacrylate,0.6474437142705303,14.991166797836263,15.327538433684873,-0.03201334618759288,0.6215015403095372,15.306198525443891,15.640694360980707,-0.03118854477626307
C18_189.0766_133.2,7-Oxoheptanoic acid,0.7088708030315047,15.556845022599662,15.679357027058355,-0.011316892323270166,0.6715575821206694,16.000513657454512,15.771244930544409,0.020821673804500947
C18_190.0508_135.4,2-Oxoindole-3-acetate,0.2114341502689445,15.163488058714012,14.737852169395097,0.041075367333488454,0.31321330850720935,15.10074483549205,14.69295194779524,0.039495435821231786
C18_190.0509_58.4,3-Oxindole-3-acetate*ᵢ,0.6665322565616729,15.972975234647098,16.10330863041724,-0.011724074978964457,0.49785345156839733,16.15936321388586,16.000231337344974,0.014277583164827466
C18_190.9758_126.7,2-Chloromaleylacetate,0.280832276963208,14.796936058813678,15.02899507000047,-0.022450071314124343,0.30523487191925536,14.683724949415549,14.851431058056555,-0.01638395758193376
C18_191.0197_57.4,Oxaloacetate,0.6105852223854134,16.391512867537596,16.148857908323254,0.02151687808993418,0.8579516318590636,16.08201989751925,16.20791776022612,-0.011250138945059234
C18_191.056_19.5,QUINATEᵢ,0.675932677024119,16.373150581839298,16.433592043675535,-0.005315900874932904,0.23909484837864758,16.04350402348142,16.246672289772153,-0.018154977875317672
C18_191.056_92.5,Valiolone,0.07339976771739931,15.897710861363578,16.50502807601386,-0.054086548338265455,0.9243154849924176,16.276280539885217,16.299035172758998,-0.0020155139328903266
C18_191.1077_171.5,Thymyl acetate*,0.1673014530118675,18.82872991527445,18.719295174585092,0.008409571707499302,0.8479176221942977,18.827226549527527,18.81249083014877,0.0011296126452453737
C18_192.0665_151.9,Indoxyl,0.12017650489581448,14.770985949613275,15.13322444324321,-0.03495328814529569,0.22941970683039817,15.30022557211007,14.93178088119476,0.03516667996112517
C18_192.1029_156.3,Heliamine*,0.03051483448985625,16.56221866462243,16.10854600106436,0.04006966977969036,0.7991280455096055,16.187552114362457,16.11440837310611,0.006533615393320252
C18_193.0353_140.4,(R)-Malate,0.7493915075616912,17.7603770000642,17.64853132787484,0.009114075574690086,0.4751031102544606,17.895826158932003,17.660263851438078,0.019116249565468688
C18_193.0505_147.6,Ferulate*,0.17963988744740467,16.434949420052142,16.050351819025956,0.03416209526068852,0.7374228882522096,16.129017308174678,16.017372189658598,0.01002106357480823
C18_193.0617_58.7,5-Hydroxybenzimidazole*,0.4092319615382547,12.544069066977755,13.441396162372795,-0.09967759113262488,0.1132435395604587,14.581942600906496,13.095801677492483,0.15507854880765073
C18_193.0869_169.9,Chavicol*,0.11153123633311526,20.083428926119105,19.887395689433603,0.014151243999342264,0.34011285425741283,20.010035651980925,19.842103492679172,0.012158761494554412
C18_193.1233_171.1,sec-Butylbenzene,0.09321800557891295,19.450226786318016,18.677356600003044,0.05849669153556673,0.5277436696408884,18.70424078014127,19.08116725021337,-0.028784020923400478
C18_193.1361_149.6,1-Decanol,0.43676943944460067,13.442230882206902,14.401714402902499,-0.09946797391123118,0.6225626237785098,14.555472290455112,14.430630583795294,0.012427308738138554
C18_194.0458_58.6,Dopaquinone*,0.03005840148274164,16.154590918487127,14.340766421137467,0.17182208899426463,0.5583885273844136,15.295600694805202,14.413926342881563,0.08565338798178093
C18_194.0669_104.9,4-Hydroxy-L-threonine,0.17325512081539343,16.256429532176497,16.73753485144811,-0.04207663253972864,0.37599658651675316,16.78254194820245,16.620817929424142,0.013969867929813248
C18_194.0822_174.6,2-Phenylacetamide*,0.20045273814933728,18.398267238869906,18.49899616721557,-0.007877087512834849,0.0678019290902041,18.34919957232245,18.436288409177507,-0.006831110564681666
C18_195.0074_145.8,2-Oxoadipate,0.13026038773512175,15.740441864428004,15.29892746801612,0.041045524370317596,0.4071069592157134,14.972884543311705,15.247764097045303,-0.026245519124460624
C18_195.0506_112.7,2-Carboxy-D-arabinitol,0.33585633889661315,16.49205663139639,17.046876126956274,-0.04773606645333159,0.38546104118755975,17.4844181591254,16.846736891904964,0.053600609874929636
C18_195.0662_135.3,p-Anisaldehyde*,0.852600807914068,15.753778828710953,15.692736035268007,0.005601017879257281,0.1775068701854644,15.344002405058019,15.735689231831575,-0.03636551925510655
C18_196.0251_207.3,"3-Hydroxy-2-methylpyridine-4,5-dicarboxylate",0.09066715022103607,17.27167662269808,16.90372129570609,0.031067251382114677,0.07234206030705977,17.11291459766251,16.686278960689187,0.03642322468851521
C18_196.025_142.9,Clavulanate-9-aldehyde,0.4505577695117553,14.075737757314737,14.901252990745025,-0.08222310578540522,0.9793349020335693,15.018495454057131,15.027230915132524,-8.388951276189861e-4
C18_196.9985_205.6,5-FU,0.529138780655407,16.54576045213321,16.376615589708454,0.014824361462350066,0.1989099494784753,16.6451666309375,16.411012329805335,0.020439077347381315
C18_197.0092_196.3,"3,4-Dihydroxyphthalate",0.3189278657220178,16.064458730841643,15.60221193808773,0.04212179644535163,0.5282966485604048,16.307519418335435,16.15468676449693,0.013584569061683703
C18_197.0221_58,3-Hydroxy-3-methylglutarate,0.32909727023535257,16.100390727646793,16.85763691790537,-0.06630661490848384,0.7566428834527642,16.64354691944086,16.803205631935445,-0.013773569314879741
C18_197.0222_196.4,2-Deoxy-scyllo-inosose,0.9048911871067256,17.234526791609568,17.222852099844395,9.776147286817483e-4,0.6542864239983952,17.137490086397147,17.201665016365784,-0.0053923843336432025
C18_197.0433_58.4,4-METHYL-2-OXO-PENTANOIC ACID*ᵢ,0.7905831492516839,17.223267676114375,17.169161709779594,0.004539282342318002,0.4358674991454925,17.038009183645332,17.335843709459244,-0.025001279200680106
C18_197.057_58.3,Clavaminic acid*,0.009458126676189012,16.137302081654273,15.149331518494142,0.09114526695163076,0.011292078545911318,16.293988899480215,15.36986872441148,0.0842349875678568
C18_197.0677_57.2,5-Acetylamino-6-amino-3-methyluracil*,0.7256248998638068,15.7513717150695,15.920036595596546,-0.015366180417578621,0.9466263017086844,15.813676163709811,15.862911663897744,-0.004484818222563751
C18_197.0819_135.6,7-Deoxyloganetate*,0.27812247042910304,16.359621466946233,16.60410136189493,-0.02140027697685157,0.8211113914577575,16.611284815929267,16.656441933734143,-0.003916588014551681
C18_197.0819_202.3,"1-(3,4-Dimethoxyphenyl)ethane-1,2-diol",0.9531472294190841,17.146752414097584,17.13304435718647,0.0011538310400142407,0.930861649859452,17.075256541115976,17.063250640294434,0.0010147399942642312
C18_198.0181_199.7,O-Phospho-L-homoserine*,0.7212098879028606,16.00213573061808,15.817332722897222,0.01675812912930718,0.5232905710831794,15.424330485062718,16.048123034792177,-0.05719670318391186
C18_198.0408_191.3,3-Nitrophenol,0.12744096740733576,16.544660412799768,16.36845576040455,0.015447459034865213,0.3500454257281501,15.883685084544663,16.480316652141585,-0.053198299786175525
C18_198.052_129.3,3-(Uracil-1-yl)-L-alanine,0.7113465204481135,18.990535398434943,19.13092714845682,-0.010626213355088246,0.357761550087358,18.59158619514082,19.054330563612734,-0.035469059567262456
C18_198.0748_58.3,L-Isoleucine,0.15566745467886067,16.619928969006974,16.35508832815972,0.023174665329794706,0.522105134612779,16.859037996031542,16.631873555474794,0.01957152091653825
C18_198.1135_58.3,Ecgonine methyl ester*,0.00282073325403916,15.903648046199198,13.90505091725951,0.19374870744584424,0.4785585879618184,14.709719913238871,13.539541997443116,0.11959083895451142
C18_199.0006_147.1,D-Erythrose 4-phosphate,0.31474046576318415,15.407934228559403,15.709746432178651,-0.027986444659808825,0.6082272406741689,15.599679655332029,15.773109755781674,-0.015950720309733754
C18_199.0017_256.7,Erythrulose 1-phosphate,0.12478428218828634,15.328935858422552,14.696784367480802,0.060757017677709864,0.644684594830369,14.840876565792039,15.025212513735644,-0.017809090054662968
C18_199.002_196.3,Phosphonoacetate,0.12364960156921126,15.813138159450409,16.45529237472215,-0.057427957451544116,0.07914265499661975,16.622476973695044,16.326028389660898,0.02596150802903268
C18_199.0225_50.5,4-Hydroxy-2-oxopentanoate,0.5238484172948588,16.753950990185743,16.108858774220565,0.056647067863031225,0.166081921472714,16.653413474676604,15.700420744548591,0.08501469752720643
C18_199.0255_136.5,4-Fumarylacetoacetate,0.41236903236314193,15.810395251306145,15.9147944845175,-0.00949509213064374,0.7275344779353021,15.824749591451335,15.87434831122804,-0.004514695381579839
C18_199.0345_129.6,L-Asparagine*,0.41034546140378825,15.965532597119891,15.744732663409389,0.020091419296895636,0.729693082300304,15.980324980407515,15.920585136982195,0.005403386692413034
C18_199.0369_53.3,"1,5-Anhydrosorbitol*ᵢ",0.31320567767860086,18.326033306896232,18.53073117829204,-0.01602526127963309,0.3367454822191803,18.81159362250263,18.696924033340665,0.008821130418335672
C18_199.061_207.4,"2,3,5-Trihydroxytoluene",0.7935908895997283,16.872164321570356,16.940992960985202,-0.005873386686340288,0.662094686428491,16.283456203134655,16.671422214640646,-0.03397023614444331
C18_199.0975_139.7,"2-Propyl-2,4-pentadienoic acid",0.06397533915622505,17.789833721617242,18.265563855296893,-0.038073264116730454,0.5579913159799267,18.346802041713932,18.29453133318921,0.004116157147208283
C18_199.1703_192,Dodecanoic acid*,0.09821382250250403,21.522860978201482,21.81860637353702,-0.019689090547130805,0.3654717203441429,21.968659432398038,21.77572664846327,0.012725974706987112
C18_199.97_45.3,S-Sulfo-L-cysteine*,0.667043184914748,15.206724770913482,15.33303707041546,-0.011934026739042942,0.7216869658490852,15.443009617818216,15.350681988120431,0.008651188324436086
C18_200.0927_5.3,L-Dihydroanticapsin,0.29025829502343103,15.085133196115112,15.429418237343569,-0.03255623144886647,0.47836063825199915,15.230938386424782,15.520257442226399,-0.02714765863129564
C18_200.1291_139.8,N-Methylpelletierine*,0.6958670260280716,15.803757289988692,15.355485594206186,0.041513458959061264,0.9970483562230583,15.04924073819465,15.05341793061629,-4.0039086889456164e-4
C18_200.9861_224.4,4-Sulfobenzoate,3.9504656150956885e-4,17.77022305310064,16.578112518249984,0.10018203047580146,0.014552894779956896,17.651154465721007,16.585160625547733,0.0898695608502827
C18_201.0178_194.8,7-Methylxanthine*,0.06145443584822452,16.618699824753335,15.940467073861825,0.06011361374124856,0.7569587365231614,16.196438200838337,16.284982219153875,-0.007865563198388941
C18_201.0264_57.6,"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",0.3885355580309592,13.819842135738801,15.00336109178602,-0.11854459731198715,0.8401791942016047,14.526902718112149,14.292181348528427,0.0235010136439678
C18_201.0315_198.8,Tropate,0.037967685297191224,15.757544619131188,15.200258286957789,0.05194690933242212,0.04928851173711917,15.815829096472768,15.343872261732175,0.04370657168067353
C18_201.038_49.2,chiro-Inositol*ᵢ,0.025410193970759082,19.801271550915267,17.603825086651316,0.16970413467951198,0.3958139411793158,18.146807674268867,16.763066708533138,0.11442967034825784
C18_201.0403_108.1,"2-Hydroxy-6-keto-2,4-heptadienoate",0.2833357469892499,16.634182148081855,17.306928251189376,-0.057198753250997554,0.3941529737270053,17.125960170311487,17.337326654900924,-0.017696582693766668
C18_201.1132_144.1,Cyclohexyl acetate,0.5398202469807577,19.33024591658199,19.465044334672324,-0.010025639229013047,0.2876495482867872,19.471597596795117,19.30822802449445,0.012155488701947622
C18_201.1132_60.6,2-n-Propyl-4-pentenoic acid,0.07955045772552102,16.521331175568903,16.223959109085698,0.026204012627897264,0.16068718751233102,16.53990565580895,16.201870567368317,0.02979061801375957
C18_202.0508_68.4,Indolepyruvate,0.2881724533722314,15.45367298966055,15.929465686623455,-0.04374810117161734,0.1666432879099456,14.526668440775113,15.638976709071905,-0.10644224525635132
C18_202.072_58.5,N-ACETYL-D-GALACTOSAMINEᵢ,0.8153701202910097,14.634582541734881,14.692868915615252,-0.005734529874577067,0.22735967349623235,15.321492262953123,14.823794727381161,0.04764200897322982
C18_202.1083_130.8,Stachydrine,0.2320853327311754,16.76057107147028,16.834465181182694,-0.006346582676927701,0.2590906739422425,16.720182443647445,16.814333378406893,-0.008100993274639723
C18_202.1084_58.4,O-Acetylcarnitine,0.09052581286428446,16.407884466439814,15.94854702759448,0.04096424340218859,0.28803904900456656,16.217044969468752,15.970962952370854,0.022059657970496943
C18_202.9872_74.7,Butanoylphosphate*,0.03949080545003627,17.4431623149667,17.693286485004673,-0.02054043636524249,0.585125694650388,17.63474984523594,17.712119447624314,-0.006315745760704854
C18_203.0422_126.5,(R)(-)-Allantoin*,0.7672586939026164,16.591109488933647,16.61332977604704,-0.0019308925866872513,0.5795020997290417,16.564272214031618,16.696566334587356,-0.011476624552500059
C18_203.0561_58.4,"(1S,4S)-4-Hydroxy-3-oxocyclohexane-1-carboxylate",0.0467618101691286,16.163027345852463,15.811092065786157,0.03176042364130811,0.41772864403078624,15.247540256303356,15.512248877179035,-0.02483133032906236
C18_203.0713_147.6,3-Butylidene-7-hydroxyphthalide,0.689200629998379,16.246607737963867,15.727157821181278,0.046880543992592616,0.9509721803319426,16.339266664185832,16.245171660723972,0.008332245647742913
C18_203.0826_59.1,L-Tryptophan*,0.9244327709208442,20.919347389499723,20.897510521097196,0.0015067580966453993,0.4347894238904443,20.913212408356006,20.758320651210852,0.010724952149034243
C18_204.0665_132.6,5-Methoxyindoleacetate,0.9028473816619538,17.257808569468114,17.22422238925882,0.0028104279015093788,0.8599891925839869,17.028572585856708,17.103431990830142,-0.006328340033201724
C18_204.1239_130.3,Acetylcholine,0.16111325065311952,15.222046729002798,14.941679811092357,0.026820002528071967,0.8745447191121696,15.1975682024222,15.160705584184523,0.003503594640238114
C18_205.0704_59.4,4-Amino-5-aminomethyl-2-methylpyrimidine*,0.8349795326436754,14.368053119615697,14.564652200007007,-0.01960666178065322,0.8214154323247798,14.536240534661967,14.395184587873771,0.014067908963085025
C18_205.0869_146.8,Benzyl 2-methyl-3-oxobutanoate,0.03061220268142987,21.357621376939523,18.804857450871562,0.18364561119850992,0.9205082095133548,19.858356802368096,19.670363336880595,0.013722644410199256
C18_206.0821_132.9,3-Phenylpropionylglycineᵢ,0.382582484588867,14.915665228491758,15.074380182937178,-0.015270361369354156,0.5360184223480344,14.737718528715966,15.018925463908653,-0.027268392815816327
C18_206.0821_59.3,N-ACETYL-L-PHENYLALANINE*ᵢ,0.328980146385075,14.957584688151474,14.59137534787166,0.03576135676968234,0.5002348934841431,14.715820012006967,14.528427983020972,0.018489328312472776
C18_206.9384_50.5,Trichloroethanol,0.03619315149475236,15.377574338200994,14.185611157835876,0.11639964273301678,0.6388407202132309,14.179006099926225,13.676325813431669,0.052075710246793375
