"Metabolite","p_between","mean_Y","mean_N","log2FC_YN","FC_YN","p_within_N","p_within_Y","mean12_N","mean12_Y","mean24_N","mean24_Y","log2FC_N","log2FC_Y","FC_N","FC_Y","Identified_Name"
"C20396_C18",0.245829997726208,-0.124708983677743,-0.54782248662463,0.423113502946886,1.34081807528412,0.0201297337307454,0.674928656204241,18.3828059885502,18.4275333364642,17.8349835019256,18.3028243527865,-0.54782248662463,-0.124708983677743,0.684051814489367,0.917189037298246,"Methylphosphonate"
"C01595_C18",0.246183453413401,1.13458054356345,2.04747004835402,-0.912889504790567,0.531120269895541,0.00133156028975939,0.0901444326139223,24.686583539791,25.4375702224641,26.734053588145,26.5721507660275,2.04747004835402,1.13458054356345,4.13380417721496,2.19554719029773,"Linoleate"
"C00922_C18*",0.246274570193078,-0.322869122090079,0.124104810631287,-0.446973932721367,0.733579926623984,0.571607586979348,0.318264270450661,16.6966617294705,16.7683514175728,16.8207665401018,16.4454822954827,0.124104810631287,-0.322869122090079,1.08983128470134,0.799478353863735,"2,3-Dimethylmaleate"
"C02930_C18",0.246274570193078,-0.322869122090079,0.124104810631287,-0.446973932721367,0.733579926623984,0.571607586979348,0.318264270450661,16.6966617294705,16.7683514175728,16.8207665401018,16.4454822954827,0.124104810631287,-0.322869122090079,1.08983128470134,0.799478353863735,"2-Methyleneglutarate"
"C00141_HILIC",0.247828658906441,-1.14643862896576,-0.372053974200932,-0.774384654764829,0.584637933694929,0.376901529839529,0.0527589757009993,17.040163290208,17.280860132978,16.6681093160071,16.1344215040122,-0.372053974200932,-1.14643862896576,0.772681641491284,0.45173899828547,"3-Methyl-2-oxobutanoic acid"
"C00517_C18",0.248254136833282,-0.193622714909321,0.341469792359704,-0.535092507269025,0.690114424347186,0.06875266796052,0.644931998987416,17.1902875039971,17.565492550754,17.5317572963568,17.3718698358447,0.341469792359704,-0.193622714909321,1.26704678164772,0.874407260337773,"Hexadecanal"
"C00019_HILIC",0.248578688004003,0.00576827713728035,0.940268948623025,-0.934500671485745,0.523223530490315,0.0775405393529752,0.992733477009507,13.6377600937989,13.6481162277259,14.578029042422,13.6538845048632,0.940268948623025,0.00576827713728035,1.91888592590365,1.00400626875949,"S-Adenosyl-L-methionine"
"C16655_HILIC",0.249768726185052,0.108634995660816,-0.237632591934644,0.34626758759546,1.27126745906117,0.1694483140986,0.662275349737257,16.9071974835486,16.4458047311743,16.6695648916139,16.5544397268351,-0.237632591934644,0.108634995660816,0.848135930098471,1.07820760879476,"2-n-Propyl-4-oxopentanoic acid"
"C00314_C18",0.249913373055483,-0.437966799288334,-0.0309724221187874,-0.406994377169547,0.754192977766285,0.898386561423401,0.114409819908979,15.2403446233413,15.2833059958429,15.2093722012225,14.8453391965546,-0.0309724221187874,-0.437966799288334,0.97876035974223,0.738174190233593,"Pyridoxine"
"C20895_HILIC",0.250526877526573,-0.491070131981082,-0.0230080879255765,-0.468062044055505,0.722935056303551,0.826058317349964,0.218623079974772,17.0100106859048,17.0361677495685,16.9870025979793,16.5450976175874,-0.0230080879255765,-0.491070131981082,0.984178504592771,0.71149714263052,"(2S,3S)-3-Methylphenylalanine"
"C21764_HILIC",0.251407331126753,-0.273563931349864,0.191912403153349,-0.465476334503213,0.724231918205068,0.540370424294572,0.305948061838211,15.0289530106736,15.1641450022272,15.220865413827,14.8905810708774,0.191912403153349,-0.273563931349864,1.14227688853764,0.82727338210693,"5-Hydroxybenzimidazole"
"C06656_HILIC",0.252689147073733,-0.574931454796734,-0.0444929183507236,-0.53043853644601,0.692344249976481,0.890113483719221,0.110647197480126,16.9019171300742,16.6025242077536,16.8574242117235,16.0275927529569,-0.0444929183507236,-0.574931454796734,0.969630564947317,0.671318146242722,"Deoxyguanidinoproclavaminic acid"
"C08301_C18",0.252859022766453,-0.996534404484376,0.158945644613196,-1.15548004909757,0.448916786915456,0.81277339538292,0.206973599867517,15.4216193526271,15.7022147653693,15.5805649972403,14.7056803608849,0.158945644613196,-0.996534404484376,1.11647089671656,0.501202527638614,"D-Cathinone"
"C03962_C18",0.252908060516591,-0.447250373192947,0.197085821453545,-0.644336194646492,0.639787098444577,0.49136189249143,0.362356211742107,15.2117590362445,15.5690447686098,15.408844857698,15.1217943954169,0.197085821453545,-0.447250373192947,1.14638037831335,0.733439375954893,"(-)-Menthyl O-beta-D-glucoside"
"C01953_C18",0.254834576842964,0.863947727085168,1.61352309380287,-0.749575366717703,0.594778594924146,0.0025704816267138,0.110658353727204,15.3153827222652,16.0314384087,16.9289058160681,16.8953861357852,1.61352309380287,0.863947727085168,3.05998184591086,1.82001170280425,"Pregnenolone"
"C06593_HILIC",0.255736971167457,0.422287172063532,1.017786999891,-0.595499827827471,0.66181512681111,0.0194012489405186,0.256888137988301,14.2200655696636,13.7944397687779,15.2378525695546,14.2167269408415,1.017786999891,0.422287172063532,2.02481064872705,1.34005031625578,"epsilon-Caprolactam"
"C00042_HILIC",0.257083895038204,-0.264718752682512,1.02472774729063,-1.28944649997314,0.40910795629815,0.350787278175813,0.353491075933807,15.0942593969625,15.2257261070437,16.1189871442532,14.9610073543611,1.02472774729063,-0.264718752682512,2.03457540081443,0.832360984161679,"Succinate"
"C03771_HILIC",0.257092954424118,-0.11189754775685,0.474420734950256,-0.586318282707106,0.666040456647865,0.325207664333865,0.563854440402697,15.1263673250204,15.3072272628968,15.6007880599706,15.1953297151399,0.474420734950256,-0.11189754775685,1.38936025755017,0.925370140387109,"5-Guanidino-2-oxopentanoate"
"C01149_HILIC",0.257747034828336,-0.402601269419956,0.279138195345154,-0.68173946476511,0.623413168697627,0.315696920778089,0.452083003970849,14.9387866845501,15.1013682370122,15.2179248798953,14.6987669675922,0.279138195345154,-0.402601269419956,1.21346979260588,0.756493048527286,"4-Trimethylammoniobutanal"
"C04115_C18",0.258290560116602,0.586316802357852,-0.182637436084005,0.768954238441857,1.70403413819015,0.57284482825875,0.332825765237491,14.9256227870456,14.3130206282494,14.7429853509616,14.8993374306072,-0.182637436084005,0.586316802357852,0.881090773365708,1.50140875665953,"4-Carboxy-4-hydroxy-2-oxoadipate"
"C16074_C18",0.260474892002323,-0.173500866913177,0.236063462828483,-0.40956432974166,0.752850687950676,0.375571837138269,0.496253412051371,16.1154944842471,16.2343274275406,16.3515579470756,16.0608265606274,0.236063462828483,-0.173500866913177,1.17777459767722,0.886688416112129,"Phenylacetonitrile"
"C10138_HILIC",0.261110165506942,-0.202841300886684,0.471634971265927,-0.674476272152611,0.626559632010694,0.188569920707458,0.677500012126668,15.787176878317,15.9717801054276,16.2588118495829,15.7689388045409,0.471634971265927,-0.202841300886684,1.38668006883895,0.868837753648299,"gamma-Coniceine"
"C16400_HILIC",0.261535453474212,-0.346574925628576,0.295176901477745,-0.641751827106321,0.640934206318778,0.469706568701266,0.39958023894859,17.0049551051537,16.8991273512883,17.3001320066314,16.5525524256597,0.295176901477745,-0.346574925628576,1.22703542559274,0.786448976627307,"2,4,6-Triaminotoluene"
"C00064_C18",0.26288209864433,0.472412318048051,-0.132317931935414,0.604730249983464,1.520694392598,0.716768845324082,0.253478822132577,20.637836659253,20.6059405887447,20.5055187273175,21.0783529067927,-0.132317931935414,0.472412318048051,0.91236440533655,1.3874274352013,"L-Glutamine"
"C00407_C18",0.26333613955401,0.474066793872165,0.907650488973717,-0.433583695101552,0.740420274270502,0.00560559177260084,0.113723285627847,21.2086958708154,21.4807505550545,22.1163463597891,21.9548173489266,0.907650488973717,0.474066793872165,1.87598785628225,1.38901944307664,"L-Isoleucine"
"C06607_HILIC",0.264940600259007,0.566082254802468,0.0505427866819992,0.515539468120469,1.42952858458901,0.87657992924995,0.111280779368905,15.7212163637165,15.2901922472672,15.7717591503985,15.8562745020696,0.0505427866819992,0.566082254802468,1.03565449593923,1.48049770570326,"Diethylthiophosphoric acid"
"C02183_HILIC",0.265277637379579,-0.423354839109914,-0.120280761187334,-0.303074077922579,0.81052350094509,0.374441767374892,0.0975798682384206,21.045491215728,21.0254996854848,20.9252104545407,20.6021448463749,-0.120280761187334,-0.423354839109914,0.920008591410846,0.74568858440988,"Phloroglucinol"
"C10428_HILIC*",0.26557465364447,-1.05472780220684,-0.382998185280833,-0.671729616926011,0.627753635231406,0.430702165193182,0.0170016980828437,15.0650300110818,15.3591553248351,14.682031825801,14.3044275226283,-0.382998185280833,-1.05472780220684,0.766842294421919,0.481388037972552,"Anethole"
"C10452_HILIC",0.26557465364447,-1.05472780220684,-0.382998185280833,-0.671729616926011,0.627753635231406,0.430702165193182,0.0170016980828437,15.0650300110818,15.3591553248351,14.682031825801,14.3044275226283,-0.382998185280833,-1.05472780220684,0.766842294421919,0.481388037972552,"Estragole"
"C06728_HILIC",0.266315056186012,-0.456922934841368,1.41776192419741,-1.87468485903878,0.272686492044467,0.288632092391396,0.669243351050166,12.7732210122538,14.6089187194801,14.1909829364512,14.1519957846387,1.41776192419741,-0.456922934841368,2.67170723107468,0.728538472611593,"3-Ethylcatechol"
"C06182_HILIC",0.26828761541345,1.39047926948173,0.156965443371418,1.23351382611031,2.35138997200244,0.829440452464675,0.124770259742583,15.455501390747,13.9795309863519,15.6124668341185,15.3700102558337,0.156965443371418,1.39047926948173,1.11493951245162,2.62165758896803,"Pelletierine"
"C21028_C18",0.270164332114625,0.542123690690459,-0.0462553413724202,0.588379032062879,1.50355644805547,0.906902696993625,0.154579271875817,17.2144906797335,17.1858016446026,17.1682353383611,17.7279253352931,-0.0462553413724202,0.542123690690459,0.968446769484508,1.45611438485692,"(R)-5,6-Dihydrothymine"
"C01929_C18",0.27046866838654,0.150851541524555,-0.254530199225313,0.405381740749868,1.32443931402052,0.36959986353193,0.532683344538879,15.4498375998739,15.2387814609146,15.1953074006486,15.3896330024392,-0.254530199225313,0.150851541524555,0.838260062141305,1.11022458167323,"L-Histidinal"
"C02714_HILIC",0.271888108023809,-0.676651400893996,-0.294814899928824,-0.381836500965172,0.767460018468078,0.192442288957663,0.0317600959554009,18.3485954618752,18.2509635422504,18.0537805619464,17.5743121413564,-0.294814899928824,-0.676651400893996,0.815176914189702,0.62561568961878,"N-Acetylputrescine"
"C03139_HILIC",0.272107790530969,-0.315370355245893,0.428733530295561,-0.744103885541454,0.597038600451665,0.346023479607595,0.538686282726339,18.2263351634384,18.0778028615321,18.655068693734,17.7624325062862,0.428733530295561,-0.315370355245893,1.34605142694938,0.803644660081823,"N-Amidino-L-aspartate"
"C16653_HILIC*",0.27399406363336,-0.470354655199533,0.36030376368491,-0.830658418884443,0.562272573151424,0.446605315742574,0.436950349699038,22.5084680925233,22.6481038578242,22.8687718562082,22.1777492026246,0.36030376368491,-0.470354655199533,1.28369615511192,0.721787140279369,"2-n-Propyl-2-pentenoic acid"
"C16654_HILIC",0.27399406363336,-0.470354655199533,0.36030376368491,-0.830658418884443,0.562272573151424,0.446605315742574,0.436950349699038,22.5084680925233,22.6481038578242,22.8687718562082,22.1777492026246,0.36030376368491,-0.470354655199533,1.28369615511192,0.721787140279369,"2-n-Propyl-3-pentenoic acid"
"C04592_HILIC",0.274136630555509,0.0593830782455215,-0.282044715737254,0.341427793982775,1.26700989711408,0.288651181951996,0.730037641429557,17.8451317190771,17.8258124411835,17.5630870033399,17.885195519429,-0.282044715737254,0.0593830782455215,0.822424577607134,1.04202007945811,"Toluene-cis-dihydrodiol"
"C20799_HILIC",0.274868091492489,-0.206461728938497,0.161089125678994,-0.367550854617491,0.775097199649492,0.51509687418328,0.380348237242013,14.8633108046661,15.3499958657971,15.024399930345,15.1435341368586,0.161089125678994,-0.206461728938497,1.11813092384464,0.866660147913482,"Grixazone B"
"C17246_HILIC",0.275782825091371,0.0826887366287513,0.561193839369214,-0.478505102740463,0.717720929655834,0.153265767580377,0.71238950776715,14.2529266869182,14.7018830717114,14.8141205262874,14.7845718083402,0.561193839369214,0.0826887366287513,1.47548968939773,1.05898983157213,"6-Methylthiohexanaldoxime"
"C17953_HILIC*",0.276202913495363,0.713224105562139,-0.393121028847341,1.10634513440948,2.15299524674085,0.568499104909295,0.353036473332038,17.0531920250432,16.7870131317565,16.6600709961959,17.5002372373187,-0.393121028847341,0.713224105562139,0.761480485961606,1.63946386676125,"(5S)-Albaflavenol"
"C17955_HILIC",0.276202913495363,0.713224105562139,-0.393121028847341,1.10634513440948,2.15299524674085,0.568499104909295,0.353036473332038,17.0531920250432,16.7870131317565,16.6600709961959,17.5002372373187,-0.393121028847341,0.713224105562139,0.761480485961606,1.63946386676125,"(5R)-Albaflavenol"
"C19711_HILIC",0.276202913495363,0.713224105562139,-0.393121028847341,1.10634513440948,2.15299524674085,0.568499104909295,0.353036473332038,17.0531920250432,16.7870131317565,16.6600709961959,17.5002372373187,-0.393121028847341,0.713224105562139,0.761480485961606,1.63946386676125,"Solavetivol"
"C00637_HILIC",0.277626326661546,-0.959682021674465,-0.604781185686075,-0.35490083598839,0.781923386984966,0.0190571861303371,0.00297144232825096,19.1078240539983,19.3165365576243,18.5030428683122,18.3568545359499,-0.604781185686075,-0.959682021674465,0.657571106694373,0.514170226929917,"Indole-3-acetaldehyde"
"C16300_C18",0.277703171458429,0.833468755930151,1.6246549644551,-0.791186208524946,0.577868762992243,0.00248659165915193,0.179604634448748,16.4861083430956,17.2698564008669,18.1107633075507,18.103325156797,1.6246549644551,0.833468755930151,3.08368406745729,1.78196469752043,"Stearidonic acid"
"C00191_HILIC",0.278202652278571,0.721714945982033,0.200688178176226,0.521026767805807,1.43497615894915,0.379575149268915,0.11195192817225,18.3004672674436,17.6879989265057,18.5011554456198,18.4097138724878,0.200688178176226,0.721714945982033,1.1492464248846,1.64914122046695,"D-Glucuronate"
"C16586_HILIC",0.278553994251348,-0.178814003068385,0.19486924277905,-0.373683245847435,0.771809525303328,0.430821007306383,0.46884823239237,16.0953293706443,16.4378751655191,16.2901986134233,16.2590611624507,0.19486924277905,-0.178814003068385,1.14462041437175,0.88342893866876,"2-Phenyl-1,3-propanediol monocarbamate"
"C00544_HILIC",0.278833079281738,0.375054860058132,0.899057516580074,-0.524002656521942,0.695439705298476,0.0485409629548493,0.148690576041147,14.3960854703867,14.6563677500426,15.2951429869668,15.0314226101008,0.899057516580074,0.375054860058132,1.8648473181088,1.29688886933224,"Homogentisate"
"C06659_HILIC",0.281125738280333,0.45616523263144,-0.0365019359963011,0.492667168627741,1.40704373130402,0.911143970481829,0.176893680319896,15.6376197801092,15.7934785676369,15.6011178441129,16.2496438002683,-0.0365019359963011,0.45616523263144,0.975016179248626,1.37189040293177,"Dihydroclavaminic acid"
"C05829_HILIC",0.28129941696017,-0.217464846423361,0.230450685258717,-0.447915531682079,0.733101299668803,0.426869637824931,0.476426512954765,17.7513291532847,17.4714361943349,17.9817798385435,17.2539713479115,0.230450685258717,-0.217464846423361,1.17320138980173,0.860075463636897,"N-Carbamyl-L-glutamate"
"C02655_HILIC",0.281371620139861,-0.374516084694907,0.935016054025295,-1.3095321387202,0.403451696462838,0.346844582194297,0.606488663028866,14.0314289441275,15.2508500113089,14.9664449981528,14.876333926614,0.935016054025295,-0.374516084694907,1.911911910447,0.771364103757347,"6-Acetyl-D-glucose"
"C02079_HILIC",0.281959406238504,0.292400889652977,2.02812261360318,-1.7357217239502,0.300258767076496,0.0960420748285946,0.797265667398856,11.8355362393288,12.4315448725798,13.8636588529319,12.7239457622328,2.02812261360318,0.292400889652977,4.07873736618735,1.22467665280025,"Staurosporine"
"C02934_HILIC",0.283781289043154,1.5038961150298,2.56251710594426,-1.05862099091446,0.480090738149597,0.00035677045411635,0.0984750653653941,17.9607550764883,18.6892576257716,20.5232721824325,20.1931537408014,2.56251710594426,1.5038961150298,5.90737462671175,2.83607584506424,"3-Dehydrosphinganine"
"C00073_HILIC",0.285967639986913,0.616501190709708,1.02104842661045,-0.404547235900737,0.755473347413366,0.00116091292722041,0.060477159214401,20.4969445827996,20.8591521723851,21.51799300941,21.4756533630948,1.02104842661045,0.616501190709708,2.02939321219062,1.53315248323161,"L-Methionine"
"C22111_C18",0.28650583495547,-0.295721505404059,0.338890624228571,-0.63461212963263,0.644113962323321,0.457033071693181,0.45459650740263,15.0865221175107,15.4250897476748,15.4254127417392,15.1293682422708,0.338890624228571,-0.295721505404059,1.26478365103413,0.81466480894935,"3beta-Hydroxysteroid-4alpha-carboxylate"
"C20962_C18",0.286550408582507,0.219604754367676,-0.332094703756229,0.551699458123905,1.46581136791735,0.434238074543448,0.473605473916817,17.3355752745808,16.7665350269955,17.0034805708246,16.9861397813631,-0.332094703756229,0.219604754367676,0.794382252240661,1.16441453580615,"Dapdiamide A"
"C04272_HILIC",0.286799275612644,-0.530164136680416,0.0697172062157515,-0.599881342896167,0.659808220293987,0.877590079520743,0.138214676693115,14.9259537313642,14.7103881113716,14.99567093758,14.1802239746912,0.0697172062157515,-0.530164136680416,1.04951094072344,0.6924759459778,"(R)-2,3-Dihydroxy-3-methylbutanoate"
"C00506_HILIC",0.287354895004755,-0.0883254835048309,-0.599581627843446,0.511256144338615,1.42529064594844,0.156799339695038,0.730910498257626,16.2431020912212,15.9485609318002,15.6435204633777,15.8602354482954,-0.599581627843446,-0.0883254835048309,0.65994530747649,0.940613873583808,"L-Cysteate"
"C21138_HILIC",0.287937560671277,0.102583417890271,-0.237202827861381,0.339786245751653,1.26556906937285,0.380804792222756,0.561985542931047,15.2314101111865,15.5620032917824,14.9942072833251,15.6645867096727,-0.237202827861381,0.102583417890271,0.848388618738289,1.07369439468314,"trans-2-Octenal"
"C03626_HILIC",0.290373389143169,0.227749856530598,0.608179236853112,-0.380429380322514,0.768208919389688,0.0334076576158761,0.378110315344274,22.4982519000829,22.7653984031239,23.106431136936,22.9931482596545,0.608179236853112,0.227749856530598,1.52433419807572,1.1710071270925,"NG,NG-Dimethyl-L-arginine"
"C00429_C18",0.290693036365275,0.083958941840157,0.330134694192735,-0.246175752352578,0.843128392197759,0.0368208154891041,0.648844982560267,15.7419936835482,15.8998109324025,16.0721283777409,15.9837698742427,0.330134694192735,0.083958941840157,1.25713073841436,1.05992261826168,"5,6-Dihydrouracil"
"C01596_HILIC",0.291033600389221,0.293505851835412,0.600913105674041,-0.307407253838629,0.808092722656552,0.00889482645200861,0.198846102646788,17.8537755155584,18.2079952682041,18.4546886212324,18.5015011200395,0.600913105674041,0.293505851835412,1.51667619237143,1.2256149936818,"Maleamate"
"C06424_C18",0.291274177642585,1.53481290520587,2.58364451771851,-1.04883161251264,0.483359461657375,0.000914259002495414,0.0811751462134925,20.1882415665703,20.8659136698709,22.7718860842888,22.4007265750768,2.58364451771851,1.53481290520587,5.99452116577867,2.89750852358452,"Tetradecanoic acid"
"C00232_C18",0.291561085117789,-0.294214880960282,-0.0142039960253986,-0.280010884934883,0.823584803410507,0.94423673840373,0.112382443719719,19.089106532997,19.0392612781741,19.0749025369716,18.7450463972138,-0.0142039960253986,-0.294214880960282,0.990202848073901,0.815516017967467,"Succinate semialdehyde"
"C00386_HILIC",0.291593852587906,-0.993545549946203,0.816184542981625,-1.80973009292783,0.285244288996333,0.459663544042528,0.458855857226147,14.2694864237237,15.0736245920153,15.0856709667053,14.0800790420691,0.816184542981625,-0.993545549946203,1.76074323898114,0.502241953308275,"Carnosine"
"C12323_HILIC",0.293132051794409,0.955691809479173,0.215732040365904,0.739959769113269,1.67012926510675,0.680057457881572,0.0698957168594268,16.5217487349555,16.2486414862888,16.7374807753214,17.2043332957679,0.215732040365904,0.955691809479173,1.16129301859487,1.93950945571945,"L-4-Hydroxyphenylglycine"
"C05401_C18",0.293254311760185,-1.88453438720327,-0.380326278244908,-1.50420810895836,0.352523634870362,0.71552878185355,0.0824098341228636,14.5716710717573,13.7237867801279,14.1913447935124,11.8392523929247,-0.380326278244908,-1.88453438720327,0.768263821336113,0.270831154836801,"3-beta-D-Galactosyl-sn-glycerol"
"C05932_HILIC",0.294356318250416,-0.331555988239795,0.244307122215805,-0.5758631104556,0.670884766055056,0.587082054726325,0.310750649862102,18.994899880191,19.0389404649176,19.2392070024068,18.7073844766778,0.244307122215805,-0.331555988239795,1.18452374749429,0.794678937224362,"N-Succinyl-L-glutamate 5-semialdehyde"
"C07722_C18",0.299307169094734,0.0622401747757314,-0.661034868967745,0.723275043743476,1.6509255290356,0.0910008995028741,0.915469424674235,16.0994357535178,16.2229662003615,15.4384008845501,16.2852063751373,-0.661034868967745,0.0622401747757314,0.632424485718253,1.04408572865947,"3,4-Dihydroxy-3,4-dihydro-9-fluorenone"
"C06181_HILIC",0.299687869397714,0.187454574709122,-0.448660058179594,0.636114632888716,1.55413802052743,0.365654848649108,0.616651075437016,15.5146138291479,15.0149421796492,15.0659537709683,15.2023967543583,-0.448660058179594,0.187454574709122,0.732723068293669,1.13875277895271,"Piperideine"
"C02137_HILIC",0.300047618646777,-0.275691895363396,0.701030060738152,-0.976721956101548,0.508132992166508,0.19623500621332,0.7238385692399,14.4908104050496,14.7201445005613,15.1918404657878,14.444452605198,0.701030060738152,-0.275691895363396,1.62566507681196,0.826054059741055,"alpha-Oxo-benzeneacetic acid"
"C00183_C18",0.300399394005957,0.146143370424928,0.436928506360334,-0.290785135935406,0.817457065282231,0.0322598184874496,0.498067152201435,20.0080035763808,20.2133247527101,20.4449320827411,20.3594681231351,0.436928506360334,0.146143370424928,1.3537191930034,1.10660731872879,"L-Valine"
"C03652_C18",0.301489814330616,0.127266840672662,-0.302870557120594,0.430137397793256,1.34736188931565,0.178820366729366,0.718488965046321,18.1994978966228,18.0686300338496,17.8966273395022,18.1958968745222,-0.302870557120594,0.127266840672662,0.810637849455442,1.09222254439306,"(2R,3S)-2,3-Dimethylmalate"
"C02066_HILIC",0.302940082628546,0.365332498452702,-0.11450594938107,0.479838447833772,1.39458749249599,0.751795240093466,0.234270172628441,16.6953170043231,16.2425132557948,16.580811054942,16.6078457542475,-0.11450594938107,0.365332498452702,0.923698576960648,1.28817848226566,"Pseudotropine"
"C00441_HILIC",0.303366396558776,-0.85678230078115,0.142254992296497,-0.999037293077647,0.500333760140751,0.841207788128017,0.217977448108052,15.6505014127339,15.4806807053988,15.7927564050304,14.6238984046176,0.142254992296497,-0.85678230078115,1.1036287860928,0.552182740345383,"L-Aspartate 4-semialdehyde"
"C00366_C18",0.304716317946978,0.345676327596231,-0.190621187496259,0.53629751509249,1.45024587428192,0.608882072976548,0.360767949591032,23.3327874581197,23.4961215245312,23.1421662706234,23.8417978521275,-0.190621187496259,0.345676327596231,0.87622835861436,1.27074656200929,"Urate"
"C15781_C18",0.30540278961517,0.322146105215939,-0.222144080226389,0.544290185442327,1.45830267409944,0.584382350527228,0.363159433192064,17.9848914046106,18.1099452973738,17.7627473243842,18.4320914025898,-0.222144080226389,0.322146105215939,0.85729041579143,1.25018890582846,"24-Methylenecholesterol"
"C00400_C18",0.305706997604185,0.351306735503947,-0.15636303076193,0.507669766265877,1.42175193349309,0.644755130207552,0.346092466193511,14.3778754082379,14.0279635577008,14.221512377476,14.3792702932047,-0.15636303076193,0.351306735503947,0.897284235260948,1.27571559637512,"(-)-Menthol"
"C14825_C18*",0.306345001710119,2.13288797353678,3.42444246404642,-1.29155449050964,0.408510625650395,0.00111535083342441,0.0532189598512195,14.1806777163974,14.5713250016429,17.6051201804438,16.7042129751797,3.42444246404642,2.13288797353678,10.7364300789698,4.38594576881168,"9(10)-EpOME"
"C14826_C18",0.306345001710119,2.13288797353678,3.42444246404642,-1.29155449050964,0.408510625650395,0.00111535083342441,0.0532189598512195,14.1806777163974,14.5713250016429,17.6051201804438,16.7042129751797,3.42444246404642,2.13288797353678,10.7364300789698,4.38594576881168,"12(13)-EpOME"
"C01004_HILIC",0.30716715360737,0.244344251609743,-0.0823333728520688,0.326677624461812,1.2541219350277,0.721607180690536,0.288159355135858,17.3984816056003,17.3086327618043,17.3161482327482,17.5529770134141,-0.0823333728520688,0.244344251609743,0.944528757423543,1.18455423294932,"N-Methylnicotinate"
"C03205_C18",0.307597852340861,-0.531661616815762,0.136343207512418,-0.66800482432818,0.629376482133165,0.643500669750638,0.36859702538233,17.9583550369039,17.871327962995,18.0946982444163,17.3396663461793,0.136343207512418,-0.531661616815762,1.09911565875075,0.691757546762026,"11-Deoxycorticosterone"
"C00747_HILIC",0.307624672318173,-0.559888171139864,-0.0746126069402697,-0.485275564199595,0.714360609284513,0.861066502163539,0.0207909791670861,17.6195614529315,17.3449476119416,17.5449488459913,16.7850594408017,-0.0746126069402697,-0.559888171139864,0.949597072911704,0.678354743579995,"Pyridine"
"C00320_C18",0.308386792369063,-0.835779425598057,-0.0125499129935968,-0.82322951260446,0.565175364913684,0.978482252746031,0.224822283217073,14.736539687248,15.0007157475247,14.7239897742544,14.1649363219266,-0.0125499129935968,-0.835779425598057,0.991338789470916,0.560280262092315,"Thiosulfate"
"C05649_HILIC",0.309242622034802,-0.465687272702492,-0.157757059709769,-0.307930212992722,0.80779985209805,0.521237561309669,0.0276934129084152,20.218372803797,20.2029722086098,20.0606157440872,19.7372849359074,-0.157757059709769,-0.465687272702492,0.896417637653963,0.724126035114955,"Dihydropteridine"
"C21428_HILIC",0.309484107746509,0.277139671609348,0.777913344982337,-0.500773673372989,0.706727683032896,0.028999697415723,0.468454439506076,22.3537681933642,23.2617613629887,23.1316815383465,23.538901034598,0.777913344982337,0.277139671609348,1.71464908032492,1.21178997175252,"12-Ethyl-8-propyl-3-vinylbacteriochlorophyllide d"
"C00086_HILIC",0.310247795753442,-0.976304068524113,-0.301451007797514,-0.674853060726599,0.626396014837493,0.623090544814003,0.00331357681407682,15.5137675637924,16.2476495162106,15.2123165559948,15.2713454476864,-0.301451007797514,-0.976304068524113,0.811435874473117,0.508280198066137,"Urea"
"C21893_HILIC*",0.312358287787605,-0.261262168285088,0.167091800399085,-0.428353968684173,0.743109146237807,0.624057145848191,0.318609609698631,15.5202738998583,15.990542816957,15.6873657002573,15.729280648672,0.167091800399085,-0.261262168285088,1.12279286444422,0.834357646899047,"3-[(Z)-2-Isocyanoethenyl]-1H-indole"
"C21894_HILIC",0.312358287787605,-0.261262168285088,0.167091800399085,-0.428353968684173,0.743109146237807,0.624057145848191,0.318609609698631,15.5202738998583,15.990542816957,15.6873657002573,15.729280648672,0.167091800399085,-0.261262168285088,1.12279286444422,0.834357646899047,"3-[(E)-2-Isocyanoethenyl]-1H-indole"
"C12455_HILIC",0.312853857880368,-0.0488190226653348,0.382099485514249,-0.430918508179584,0.741789366321937,0.312089627874179,0.816507306242704,19.5695239664156,19.8948439914752,19.9516234519299,19.8460249688099,0.382099485514249,-0.0488190226653348,1.30323701501801,0.966727359537505,"5-Aminopentanal"
"C21868_HILIC",0.313037743728095,-0.00573586258802941,-0.804946164889139,0.799210302301109,1.74014834913281,0.186494832731974,0.991433629493817,15.956209667954,15.4593874205067,15.1512635030649,15.4536515579187,-0.804946164889139,-0.00573586258802941,0.572383438763943,0.996032096036036,"6,7-Dichloro-L-tryptophan"
"C00261_HILIC",0.314771383653273,-0.845737585393339,-0.518193845942207,-0.327543739451132,0.796892078110522,0.041573105742044,0.00537259478395523,17.7015800399781,17.9552985432458,17.1833861940359,17.1095609578525,-0.518193845942207,-0.845737585393339,0.698245441041828,0.55642626054302,"Benzaldehyde"
"C09311_HILIC",0.314999527136756,0.366585555478693,1.07966815953386,-0.713082604055171,0.610015326630175,0.0709685174550375,0.419375448396599,13.7242929120235,14.7410946509801,14.8039610715573,15.1076802064588,1.07966815953386,0.366585555478693,2.11354987854718,1.28929781951113,"Scoparone"
"C04498_C18",0.315430446253707,-0.295483300543471,0.140592356958009,-0.43607565750148,0.739142452671801,0.653076354071587,0.343434638116532,14.0564275139563,14.2019184806511,14.1970198709143,13.9064351801076,0.140592356958009,-0.295483300543471,1.10235764060489,0.814799330198199,"p-Coumaroylagmatine"
