Metabolite,t.score,p.value,FDR,logFC,Rank
HILIC_186.980847_25.6455885,0.19747187280246672,0.8444985295320175,0.9999999999999997,0.047327327022808924,2031
HILIC_186.9808821_284.854919,0.8204903714572914,0.41699444883408476,0.9999999999999997,0.22741787546904862,2032
HILIC_186.996088_174.3802114,0.3624129064859579,0.7190279707228113,0.9999999999999997,0.09121260351067774,2033
HILIC_187.0010343_260.4505681,-0.6504310818306246,0.5192816805223669,0.9999999999999997,-0.6276567468845227,2034
HILIC_187.0410322_170.0334591,2.6146057201822344,0.012689413163441068,0.9999999999999997,2.5559988416444424,2035
HILIC_187.0599106_289.3991322,-0.005235291379109872,0.9958499296394092,0.9999999999999997,-0.002799300020895201,2036
HILIC_187.0658594_96.43001735,-0.666698286039244,0.5089459752851795,0.9999999999999997,-0.37808967630706836,2037
HILIC_187.0712641_110.372378,-1.6915846449904584,0.09881603866708884,0.9999999999999997,-1.0701443625735834,2038
HILIC_187.0746112_119.887495,1.1585889814919315,0.25376920981162954,0.9999999999999997,0.9017337292816143,2039
HILIC_187.0792633_285.1545802,-0.5005150234446019,0.6195654667289767,0.9999999999999997,-0.22451403534712902,2040
HILIC_187.0864331_27.59526962,0.01945069801846827,0.9845821529619946,0.9999999999999997,0.024565123596093273,2041
HILIC_187.0964755_289.5002955,-1.2321126152959772,0.225388730869656,0.9999999999999997,-0.6000399418948739,2042
HILIC_187.1076167_290.0445674,-1.347385850875591,0.18574275710146987,0.9999999999999997,-0.662388774291144,2043
HILIC_187.1076522_163.9135303,-0.9468484107213933,0.34962894694368163,0.9999999999999997,-0.5342362558717975,2044
HILIC_187.1158283_39.14694415,0.030986706079042685,0.9754404306192827,0.9999999999999997,0.017142647479627026,2045
HILIC_187.1440099_38.41105813,0.5811027844628566,0.5645622151351065,0.9999999999999997,0.3595656560220392,2046
HILIC_187.957822_53.50670324,0.4574172668216853,0.649945363923889,0.9999999999999997,0.4897236137005974,2047
HILIC_188.0141984_34.60940125,0.16139188664096263,0.8726298187672485,0.9999999999999997,0.07193868712761714,2048
HILIC_188.0292818_285.106868,-0.7777578103965479,0.4414713711495686,0.9999999999999997,-1.2695528548786488,2049
HILIC_188.0351186_75.12168387,0.4579342375768839,0.6495772001070046,0.9999999999999997,0.3482196455064967,2050
HILIC_188.0625941_36.05782173,-1.7285306086683814,0.0919168539313206,0.9999999999999997,-1.5843345527472956,2051
HILIC_188.0656101_35.95249214,0.024386873463505227,0.9806701449545877,0.9999999999999997,0.01442585605286348,2052
HILIC_188.0705216_35.61427005,0.13564324889926327,0.8928109732201612,0.9999999999999997,0.05702003801386554,2053
HILIC_188.0746071_93.85721241,-0.6043723913583371,0.5491459666933766,0.9999999999999997,-0.26574081478823797,2054
HILIC_188.0917014_289.0630584,-1.4425239588621117,0.1572517371862409,0.9999999999999997,-0.7052312478664909,2055
HILIC_188.0917697_143.0937553,-0.36472221437665403,0.7173171693764527,0.9999999999999997,-0.1398985582559916,2056
HILIC_188.1028204_45.20398452,-0.268157506975665,0.7900115157568052,0.9999999999999997,-0.23300065763079927,2057
HILIC_188.1068474_286.8646581,-1.7728873920342991,0.08416981099031343,0.9999999999999997,-1.1672473987579595,2058
HILIC_188.1279915_47.23153985,-0.09460158640102623,0.9251225788104264,0.9999999999999997,-0.07532359978688143,2059
HILIC_188.1756951_276.1490719,0.8386725190469997,0.4068369290039243,0.9999999999999997,0.6726900003490567,2060
HILIC_188.4846973_188.9064638,-1.4251665077949076,0.16217653119266676,0.9999999999999997,-0.9510064960814831,2061
HILIC_188.8253678_44.58625017,-0.6327568930070333,0.5306377621391721,0.9999999999999997,-0.2588630253318916,2062
HILIC_188.9339258_184.4498411,-1.9731872287702508,0.05569378738788144,0.9999999999999997,-1.5131685616119726,2063
HILIC_188.9568917_119.1746568,-1.0820093788731868,0.2859877678345754,0.9999999999999997,-1.2231669698201422,2064
HILIC_188.9783841_278.789779,-0.31381545900782326,0.7553574673419414,0.9999999999999997,-0.12501486225847355,2065
HILIC_188.9863674_188.7954299,-0.9788652230566227,0.3337656443464261,0.9999999999999997,-0.8584477279779039,2066
HILIC_189.0036185_61.87736556,0.4292311436311893,0.6701506343411325,0.9999999999999997,0.44785563672903994,2067
HILIC_189.046693_34.65529738,-0.7662008729622597,0.4482353457250181,0.9999999999999997,-0.7856723334156329,2068
HILIC_189.0544634_23.54736013,0.5923243977053015,0.5571008468328021,0.9999999999999997,1.0165522852214117,2069
HILIC_189.0657237_287.3112368,0.16116425186335445,0.8728078770501649,0.9999999999999997,0.07875951070076352,2070
HILIC_189.0676547_35.63243265,-0.2880650098673303,0.7748440944943278,0.9999999999999997,-0.18943425480823445,2071
HILIC_189.0742046_35.24615027,-0.20982863787965247,0.8349093016168827,0.9999999999999997,-0.07207891882112037,2072
HILIC_189.0869334_90.81253628,0.19545444790984579,0.8460664313837757,0.9999999999999997,0.07946317765607211,2073
HILIC_189.0904663_128.4664384,0.5457391061912005,0.5883977304684265,0.9999999999999997,0.3094070146119207,2074
HILIC_189.0908374_290.1687049,-0.17737638233895375,0.8601438809948014,0.9999999999999997,-0.07884046238203958,2075
HILIC_189.0909146_24.31122361,0.4934992820171121,0.6244669969084763,0.9999999999999997,0.38678841748174553,2076
HILIC_189.1232527_284.3639902,-0.5691802240635763,0.5725440348755131,0.9999999999999997,-0.3610275367667691,2077
HILIC_189.1232959_50.54951175,-0.4638691314366461,0.6453570199851237,0.9999999999999997,-0.36946099527249443,2078
HILIC_189.1273672_27.85901194,-1.5140660085224857,0.13818676816889444,0.9999999999999997,-0.7210827330221284,2079
HILIC_189.1313694_49.29777494,0.45425761624348115,0.6521974561443529,0.9999999999999997,0.6206164912949751,2080
HILIC_189.1345336_91.61463744,-0.5567988159828529,0.5808915628467816,0.9999999999999997,-0.29096806324829627,2081
HILIC_189.159784_262.1164904,-0.24720277445010255,0.806066526532903,0.9999999999999997,-0.1735992373876031,2082
HILIC_189.1632964_264.4743333,-0.7898648037933954,0.4344510366905371,0.9999999999999997,-0.44165293782691717,2083
HILIC_189.1636622_22.5049538,-0.14523011529113955,0.8852878407537665,0.9999999999999997,-0.09991759475585585,2084
HILIC_189.1790786_254.0410206,0.05688904864833101,0.9549281878741532,0.9999999999999997,0.03789840196480235,2085
HILIC_189.4826278_188.906452,-0.8954396282838305,0.3761238207785146,0.9999999999999997,-1.0465277851771122,2086
HILIC_189.4880466_188.4219348,-1.1399683354473296,0.2613511238339711,0.9999999999999997,-0.9277139157769594,2087
HILIC_189.642117_25.67569181,1.8824378840282063,0.06736008363829615,0.9999999999999997,2.472910454817495,2088
HILIC_189.9780076_39.13499839,-1.070411404791631,0.29110767680665717,0.9999999999999997,-1.3505231397775916,2089
HILIC_190.0497634_287.5018905,0.04569054971629042,0.9637933780217066,0.9999999999999997,0.027732969553308107,2090
HILIC_190.0498338_38.03580353,-0.06296796864422861,0.9501182189766216,0.9999999999999997,-0.05301980605170286,2091
HILIC_190.0709097_281.7891923,-0.37450802950229684,0.7100839955846435,0.9999999999999997,-0.15513559807992636,2092
HILIC_190.0761907_36.55826196,-0.3461078546552843,0.7311484352835718,0.9999999999999997,-0.15765412321168357,2093
HILIC_190.0839623_91.67311202,-0.6145903314337416,0.5424453458484882,0.9999999999999997,-0.6686430133322682,2094
HILIC_190.0858234_45.95928595,-0.22396697786777886,0.8239688148741104,0.9999999999999997,-0.09876847646316961,2095
HILIC_190.0861531_286.0463922,-0.7522935184404709,0.45645553069599054,0.9999999999999997,-0.35543162997054145,2096
HILIC_190.0902796_97.3553328,0.0056592085333345,0.9955138896099789,0.9999999999999997,0.0023710685723888555,2097
HILIC_190.1073158_290.1428451,0.4658203643452577,0.6439721186449909,0.9999999999999997,0.34663303086782415,2098
HILIC_190.1185759_69.64256525,-0.8134531729549761,0.42096718124886745,0.9999999999999997,-0.5838246753898504,2099
HILIC_190.1266124_23.61802108,-0.3325373744747678,0.7412897590707933,0.9999999999999997,-0.4140145947256664,2100
HILIC_190.1379246_95.47006501,0.2683694409721205,0.7898495964027545,0.9999999999999997,0.2769976764053158,2101
HILIC_190.1631478_245.1898113,-0.931107190360323,0.3576077825753573,0.9999999999999997,-0.5490199656455145,2102
HILIC_190.5018065_214.8814648,-0.5956761396886139,0.554881958198971,0.9999999999999997,-0.6827158868964336,2103
HILIC_190.5084875_166.806083,-0.647425914303603,0.5212033318526859,0.9999999999999997,-0.9000965415733325,2104
HILIC_190.5373443_124.9690409,-0.1672750083156312,0.8680303330215358,0.9999999999999997,-0.100760390072797,2105
HILIC_190.8230877_43.9076883,0.36809176353417816,0.7148235552431808,0.9999999999999997,0.22899111206357103,2106
HILIC_190.9119388_52.80500241,-0.1920137875051196,0.8487419019699964,0.9999999999999997,-0.08716984586789261,2107
HILIC_190.9653426_185.7984815,-0.5125889249383205,0.6111711716139672,0.9999999999999997,-0.29233073866052556,2108
HILIC_190.9792838_291.7675654,-0.24375019540452506,0.808720186351152,0.9999999999999997,-0.1480379586956547,2109
HILIC_191.0001703_235.7894105,0.2571010509528391,0.7984716484567529,0.9999999999999997,0.3143837010289815,2110
HILIC_191.0353037_125.0132971,0.8109722732592571,0.422373219232553,0.9999999999999997,0.40140692195816313,2111
HILIC_191.040393_68.8312641,0.4029875274096253,0.6891894669136905,0.9999999999999997,0.16872203442948172,2112
HILIC_191.0532028_38.56069981,0.37646612211222,0.7086399021068537,0.9999999999999997,0.3990027313130494,2113
HILIC_191.0661686_79.35477764,-0.5267205169371948,0.601413376888253,0.9999999999999997,-0.3668361342439308,2114
HILIC_191.0701537_289.6690298,-2.43890961998292,0.019455050225980798,0.9999999999999997,-1.5861611590186933,2115
HILIC_191.0766831_139.257612,1.1529728763442855,0.25603901954242997,0.9999999999999997,0.8806335148888289,2116
HILIC_191.0813939_289.1510329,-0.775470811401738,0.44280505054839525,0.9999999999999997,-0.5840800808447627,2117
HILIC_191.0913642_87.37594751,-0.3185482747478463,0.7517930236123084,0.9999999999999997,-0.1433309506036756,2118
HILIC_191.1026085_98.69717567,-0.2928701807807106,0.7711961504074196,0.9999999999999997,-0.14743316100430506,2119
HILIC_191.1065442_20.49479685,-0.055506889093521826,0.9560220716428294,0.9999999999999997,-0.03107037909527791,2120
HILIC_191.1065988_284.6493309,-1.6305339179834715,0.11115444899296656,0.9999999999999997,-0.6545285267615247,2121
HILIC_191.1120851_291.3042411,1.1113581363069371,0.273315417317891,0.9999999999999997,0.7477873156044753,2122
HILIC_191.1218924_69.04892503,-1.2301043438566284,0.2261313232128722,0.9999999999999997,-1.281367826180465,2123
HILIC_191.1389546_111.8244038,-0.32300740669025463,0.7484397265552016,0.9999999999999997,-0.22830329663305146,2124
HILIC_191.1429332_23.54448686,-1.195784306641974,0.23910335062827237,0.9999999999999997,-0.5847948318455595,2125
HILIC_191.1429356_283.2871552,-1.9823865618746017,0.0546150411678872,0.9999999999999997,-1.3331714857536348,2126
HILIC_191.4454598_174.1422989,-2.7402016959678543,0.009261916334267171,0.9999999999999997,-3.379517726466207,2127
HILIC_191.4987489_124.7638158,0.5431389668081276,0.5901691726626235,0.9999999999999997,0.5759202504680695,2128
HILIC_191.5329414_125.8650348,-0.5409640844644059,0.5916528507335275,0.9999999999999997,-0.30570160422363707,2129
HILIC_191.9225431_234.6457195,-2.299857641416415,0.02697407969181659,0.9999999999999997,-0.8881501372997248,2130
HILIC_191.982379_56.73504175,0.38590936185896646,0.7016908704458753,0.9999999999999997,0.40138255006711065,2131
HILIC_191.9976869_26.38386151,1.214882576395909,0.23181890137757918,0.9999999999999997,1.2971686924982102,2132
HILIC_191.9989557_126.5438221,-1.2636839587558482,0.21395165183418804,0.9999999999999997,-1.5009834735647576,2133
HILIC_192.0033364_64.32084402,1.4025042324625092,0.16878755356060596,0.9999999999999997,1.20434113815099,2134
HILIC_192.0039103_190.0514262,1.3262706767304564,0.19257455723449865,0.9999999999999997,1.0003557881509748,2135
HILIC_192.0145656_61.86280472,0.25253533645217985,0.8019724754879859,0.9999999999999997,0.3004662046512761,2136
HILIC_192.0242903_64.52836161,0.12223631733975854,0.9033485193214812,0.9999999999999997,0.06368044363864342,2137
HILIC_192.0397404_38.22198317,-3.0514672616905956,0.0041146317865873045,0.9999999999999997,-1.993800325577579,2138
HILIC_192.043635_69.24772409,0.5881124695649802,0.5598955428620698,0.9999999999999997,0.24911403459645015,2139
HILIC_192.0654074_288.2584968,0.5922198554136917,0.5571701271183775,0.9999999999999997,0.19283996788623778,2140
HILIC_192.0655181_39.09532097,-0.2287471990391368,0.8202777100808005,0.9999999999999997,-0.07301408655166167,2141
HILIC_192.0742695_109.3497511,-0.3174948801632622,0.7525858978955071,0.9999999999999997,-0.17160340265750784,2142
HILIC_192.0807158_22.69975725,0.1029813250568126,0.9185130320950126,0.9999999999999997,0.1989470758152369,2143
HILIC_192.0961473_286.6481239,-0.8245889812265376,0.4146912714753226,0.9999999999999997,-0.5097383479978723,2144
HILIC_192.1018186_286.4640903,0.0959329838815844,0.9240720631735004,0.9999999999999997,0.04461293107005281,2145
HILIC_192.1052145_25.36690374,-1.8208956380717807,0.07641147300466188,0.9999999999999997,-2.2939092469182967,2146
HILIC_192.1059463_113.2593054,0.22545052781626576,0.8228228366911822,0.9999999999999997,0.12419042699648125,2147
HILIC_192.1229137_60.30184476,-0.48929770571224496,0.6274107276532159,0.9999999999999997,-0.8018622391676679,2148
HILIC_192.1381825_279.7349601,0.36422270077545055,0.7176870987945125,0.9999999999999997,0.24258676149758837,2149
HILIC_192.1593848_26.15972422,0.3070607874372112,0.7604540121273652,0.9999999999999997,0.12339569890231404,2150
HILIC_192.4976492_127.288099,-0.7074918880524139,0.4835273135304371,0.9999999999999997,-1.0417892950841718,2151
HILIC_192.5045774_211.098295,0.1760176373594417,0.8612038698995583,0.9999999999999997,0.15989702645748702,2152
HILIC_192.6247351_225.618704,1.1750745118683583,0.24719059711634417,0.9999999999999997,0.6975850577345687,2153
HILIC_192.888588_239.855594,-0.24469257195049784,0.8079956452963045,0.9999999999999997,-0.17715473203165472,2154
HILIC_192.9330146_285.736068,-0.9180672302350814,0.3643069420986089,0.9999999999999997,-0.4801734322785858,2155
HILIC_192.9761812_292.4536787,-0.2665309619291317,0.7912545230446684,0.9999999999999997,-0.28719236144291116,2156
HILIC_192.9985292_74.46366242,1.4604682634142812,0.15228506577391396,0.9999999999999997,0.917447746794634,2157
HILIC_193.0062904_289.6819004,1.1419805638374385,0.2605240265492531,0.9999999999999997,0.5082098006150781,2158
HILIC_193.0276796_64.55541554,-0.4871286571194524,0.6289328381391481,0.9999999999999997,-0.7268213826784583,2159
HILIC_193.0688673_38.92501314,-0.3828023559527435,0.703974408721074,0.9999999999999997,-0.1389267301393489,2160
HILIC_193.0851115_29.24667648,-0.34843577930321407,0.7294135970618885,0.9999999999999997,-0.22420037529174833,2161
HILIC_193.0857971_156.9578277,0.5768081946688688,0.5674309029459267,0.9999999999999997,0.3628426085691269,2162
HILIC_193.0858082_286.7368472,0.5367454214253401,0.5945358373429344,0.9999999999999997,0.4813958555103929,2163
HILIC_193.0947296_48.95274947,0.30982146019316004,0.7583697044130048,0.9999999999999997,0.3972242444416251,2164
HILIC_193.122239_23.98620782,-0.16688252983890683,0.8683370341340675,0.9999999999999997,-0.0907056992209362,2165
HILIC_193.1223303_149.2942183,0.5980673930320302,0.5533016722624243,0.9999999999999997,0.2278513338591774,2166
HILIC_193.1223824_272.0086381,-0.27151096569118266,0.7874505548429807,0.9999999999999997,-0.08675560037456657,2167
HILIC_193.1310509_53.78011388,-0.9306566507993702,0.3578378907793185,0.9999999999999997,-0.31856122167022993,2168
HILIC_193.1433981_118.4366456,0.51483977846636,0.6096120909390551,0.9999999999999997,0.33914848612012644,2169
HILIC_193.1434091_293.0151694,-0.11480483367385116,0.9091972564318306,0.9999999999999997,-0.05715329641095075,2170
HILIC_193.154737_52.85286949,0.15061362990301858,0.8810678796298277,0.9999999999999997,0.08230211398906585,2171
HILIC_193.1586262_284.5118563,-0.172859497929645,0.8636686095975359,0.9999999999999997,-0.08210758430661928,2172
HILIC_193.1627242_26.07840289,0.795329024169101,0.43130463708421873,0.9999999999999997,0.4496431945963321,2173
HILIC_193.5021585_217.475952,-0.855748364990244,0.3974384519661217,0.9999999999999997,-0.8531026889386841,2174
HILIC_193.9299452_293.3161661,0.5642566675554738,0.5758563948234987,0.9999999999999997,0.2538613892522357,2175
HILIC_193.9434998_223.5000494,0.158193746836856,0.8751320474716822,0.9999999999999997,0.12345432296066179,2176
HILIC_193.9481776_227.1491968,-1.4417671030576127,0.1574639943627648,0.9999999999999997,-1.2956138800156645,2177
HILIC_193.9736422_228.6738001,0.9049373058216054,0.37113416456799875,0.9999999999999997,0.5611610151306295,2178
HILIC_193.9858021_256.0179622,-0.5248355320178091,0.6027107200938908,0.9999999999999997,-0.46336030737841216,2179
HILIC_193.9979682_43.19462209,-0.5042097336572673,0.6169911955107565,0.9999999999999997,-0.21945187163939614,2180
HILIC_194.0178168_133.6340872,-1.32384691016456,0.19337089485610326,0.9999999999999997,-1.4758066381429964,2181
HILIC_194.0221069_46.03803385,-1.4979639047588666,0.14230803795134692,0.9999999999999997,-0.8133518010290646,2182
HILIC_194.0485465_66.73048145,1.1083967231752059,0.2745757215895656,0.9999999999999997,0.6867578424804732,2183
HILIC_194.0812177_289.382638,0.45292478372474504,0.6531484451607851,0.9999999999999997,0.1663552837974443,2184
HILIC_194.1036421_30.94494421,0.851290987468538,0.39987856163377034,0.9999999999999997,0.7759986986201645,2185
HILIC_194.1386153_41.23288618,0.47660214029924397,0.6363429319471581,0.9999999999999997,0.5112685134142113,2186
HILIC_194.945661_40.66616306,-0.9971100555113339,0.3249450673355625,0.9999999999999997,-0.9800027627900749,2187
HILIC_194.9749267_292.3929938,-0.13314047758884942,0.8947766617429028,0.9999999999999997,-0.15906761804616226,2188
HILIC_194.9836349_253.5296879,-1.7162615269837076,0.09416196728279694,0.9999999999999997,-1.5744994019341965,2189
HILIC_194.996688_74.79722878,0.01600756419913098,0.9873111325689498,0.9999999999999997,0.020093089371265208,2190
HILIC_195.0013151_43.34700501,0.031769398037518395,0.9748202929098917,0.9999999999999997,0.03313131992907295,2191
HILIC_195.0073224_171.146999,-0.050611108336005114,0.9598974218339853,0.9999999999999997,-0.03446151454683767,2192
HILIC_195.0211963_133.9989823,-0.3793737794145801,0.7064975129768447,0.9999999999999997,-0.2704220500591013,2193
HILIC_195.025686_188.1834562,-0.2106081447887481,0.8343052186987058,0.9999999999999997,-0.13052600435480124,2194
HILIC_195.0641662_38.08715552,0.30318583586054365,0.7633826488016227,0.9999999999999997,0.2506089533316326,2195
HILIC_195.0650892_285.7843097,-1.3159689219283461,0.1959766034064641,0.9999999999999997,-0.786051682093389,2196
HILIC_195.0763392_289.0326296,-0.6096565924269752,0.5456754503402241,0.9999999999999997,-0.33465273567860815,2197
HILIC_195.0764002_29.77909331,-0.14823528921223164,0.8829317579543718,0.9999999999999997,-0.09180949663632211,2198
HILIC_195.0876163_27.21857729,0.23825471154523006,0.812948735754969,0.9999999999999997,0.23756906080670234,2199
HILIC_195.0921487_25.5398412,-0.21080359431748866,0.8341537699947752,0.9999999999999997,-0.3765813086118053,2200
HILIC_195.1015136_292.69148,0.6024396364992831,0.5504181677111072,0.9999999999999997,0.2371016123959286,2201
HILIC_195.1015232_23.38078652,-0.16587458928516582,0.8691247804710239,0.9999999999999997,-0.11571525611427018,2202
HILIC_195.1127949_32.45642944,-0.23012439104964177,0.819215058162637,0.9999999999999997,-0.09717718381033724,2203
HILIC_195.1220185_155.6449329,-0.09222107321126574,0.9270012177111713,0.9999999999999997,-0.05267717257875356,2204
HILIC_195.122147_284.3775211,-1.0553568922134098,0.29784852505443543,0.9999999999999997,-0.6481547742067394,2205
HILIC_195.1225638_27.84241529,-0.26069962247001827,0.7957153530513963,0.9999999999999997,-0.2205519460799745,2206
HILIC_195.1378616_22.33140602,-0.7003331726463621,0.4879355343442523,0.9999999999999997,-0.23851731539491355,2207
HILIC_195.1378623_138.1809724,0.505282625810385,0.6162445769402353,0.9999999999999997,0.23726545900077767,2208
HILIC_195.1742765_287.9664023,0.5332446488676477,0.5969332804530538,0.9999999999999997,0.35552645282192735,2209
HILIC_195.5255899_259.5609366,-1.28237138315759,0.20739003282163063,0.9999999999999997,-0.7733341411421726,2210
HILIC_195.930327_283.1248595,-0.5760502086094866,0.5679379727334009,0.9999999999999997,-0.2909867465194353,2211
HILIC_195.9934497_282.9766527,-0.24929443302004728,0.804459999290119,0.9999999999999997,-0.0575587927446109,2212
HILIC_195.9961293_43.55828129,-2.039012397169499,0.048365802283434116,0.9999999999999997,-1.550157128144133,2213
HILIC_196.0014055_169.998423,-1.1108219887527324,0.27354328320173965,0.9999999999999997,-0.6359215449036343,2214
HILIC_196.0014429_75.23667739,-0.4606823219108387,0.6476216300918074,0.9999999999999997,-0.4642287992337475,2215
HILIC_196.0289783_188.7429623,-1.1710133705925407,0.2487995762658888,0.9999999999999997,-0.733323492655055,2216
HILIC_196.0846828_26.75576888,-0.2602068768169835,0.7960926117578925,0.9999999999999997,-0.24628547104141105,2217
HILIC_196.0909962_26.56842071,-0.8533606580316355,0.39874439591132405,0.9999999999999997,-0.964487589109482,2218
HILIC_196.0955115_40.96859265,-0.6292399439936068,0.5329130219630417,0.9999999999999997,-0.6773890208038021,2219
HILIC_196.0967285_286.8199467,-0.4712695759503175,0.640111313455259,0.9999999999999997,-0.22038673306042209,2220
HILIC_196.1051659_24.02212493,-0.48777936685144413,0.6284760358564954,0.9999999999999997,-0.27929826923346973,2221
HILIC_196.1331268_289.8454814,-1.3183424200827143,0.1951887495437558,0.9999999999999997,-0.834359252776569,2222
HILIC_196.133139_23.94950327,0.32821107399528265,0.7445327822728632,0.9999999999999997,0.5838759091100076,2223
HILIC_196.8570482_43.64736563,-0.6306292982273031,0.5320135786051751,0.9999999999999997,-0.13243942814802975,2224
HILIC_196.865044_48.12894521,-0.42298336920948376,0.6746638319607854,0.9999999999999997,-0.12685634889187575,2225
HILIC_196.9313525_166.8873364,0.23350227490845124,0.8166101219358239,0.9999999999999997,0.20112115664716157,2226
HILIC_196.9824866_38.72663307,-0.614169799917565,0.5427202799127787,0.9999999999999997,-0.6102210030909948,2227
HILIC_196.9827722_247.7865291,-0.42236178801333973,0.6751135123357677,0.9999999999999997,-0.8305331599469382,2228
HILIC_196.993487_291.1364058,0.03236854911284451,0.974345587861497,0.9999999999999997,0.01756729699419714,2229
HILIC_197.0210475_39.24696953,0.9646694987029837,0.34073871533689326,0.9999999999999997,0.3398096063047264,2230
HILIC_197.0234392_220.3906287,-1.2075375131776531,0.23460083801437961,0.9999999999999997,-0.9021409111107077,2231
HILIC_197.0324232_188.9501984,-0.16195863391419585,0.8721865323313746,0.9999999999999997,-0.12315419948997744,2232
HILIC_197.0410732_65.18988887,-0.15786188998443493,0.875391767489941,0.9999999999999997,-0.06476231745374654,2233
HILIC_197.0556018_286.4830309,-0.7079948932991066,0.4832184178966279,0.9999999999999997,-0.7428708879939991,2234
HILIC_197.0648215_65.96830812,0.965199869374407,0.34047646015681277,0.9999999999999997,1.1089954715839667,2235
HILIC_197.0807554_286.9809638,1.0753897180290202,0.2889022102320029,0.9999999999999997,0.5856579992465748,2236
HILIC_197.0919739_289.6771647,-0.5045914686142265,0.6167255014475574,0.9999999999999997,-0.1859258567402179,2237
HILIC_197.0921013_44.04792409,-0.7357560864947894,0.46634399642927193,0.9999999999999997,-0.29734258177935086,2238
HILIC_197.1008127_107.0858944,-0.9224510700399439,0.3620457398270398,0.9999999999999997,-0.4475440654023741,2239
HILIC_197.117211_286.0843315,-0.8361986291576156,0.4082098931632704,0.9999999999999997,-0.3097036867958624,2240
HILIC_197.128431_27.8375258,-0.8455755494655702,0.4030210409535454,0.9999999999999997,-0.5101155188888332,2241
HILIC_197.1364408_24.71609467,-0.02615652797604527,0.9792677744194416,0.9999999999999997,-0.01868497538427443,2242
HILIC_197.1536392_275.298824,0.9375671791915476,0.35431906357902854,0.9999999999999997,0.3436445993757022,2243
HILIC_197.9166445_239.3854822,-0.709056576600928,0.48256680367673854,0.9999999999999997,-0.25258669096949793,2244
HILIC_198.0372403_92.42550964,-0.9742095990851146,0.33604191434991615,0.9999999999999997,-2.0661108185093764,2245
HILIC_198.0526789_56.63476578,-0.8663664346076199,0.39166348186154876,0.9999999999999997,-0.5511817328680791,2246
HILIC_198.0760474_286.9933572,1.5186014120536668,0.13704336297100436,0.9999999999999997,0.6679235140150223,2247
HILIC_198.0760517_31.95785946,-0.6682246385573054,0.507981955482818,0.9999999999999997,-0.6205685546506843,2248
HILIC_198.0976862_27.64173681,-0.5069532096304993,0.6150828499733967,0.9999999999999997,-0.1570895482400024,2249
HILIC_198.1033305_26.98216262,0.6689780476658337,0.5075064816969626,0.9999999999999997,1.058459898738685,2250
HILIC_198.1123975_280.1109959,-0.4820696915213686,0.6324892891767924,0.9999999999999997,-0.32098974706164995,2251
HILIC_198.1236218_119.8958325,-1.76472782732908,0.08555223667961655,0.9999999999999997,-2.9075993669399893,2252
HILIC_198.1316615_26.35176431,-1.4411450900330187,0.15763860428602766,0.9999999999999997,-1.529359454313049,2253
HILIC_198.1487724_284.9005624,0.4186747546356007,0.6777833556872122,0.9999999999999997,0.23796108395600626,2254
HILIC_198.518556_163.70332,0.7022702272325789,0.4867405078426291,0.9999999999999997,0.9215355688642078,2255
HILIC_198.8544123_43.69051835,0.5584370732460927,0.5797836591390283,0.9999999999999997,0.16971144298362545,2256
HILIC_198.8620812_48.11209305,-0.34729029841693426,0.7302670639945097,0.9999999999999997,-0.10673033576023594,2257
HILIC_198.9400914_232.6262709,-0.6513206794664904,0.5187135582794415,0.9999999999999997,-0.40624093591489774,2258
HILIC_199.0410503_124.9077747,1.472515276075431,0.14902086225968106,0.9999999999999997,1.8151834074210078,2259
HILIC_199.0688472_287.5523145,-0.5041551158606613,0.6170292146955052,0.9999999999999997,-0.4742766957495344,2260
HILIC_199.0823954_69.54923258,-0.39888962784810644,0.6921813023925265,0.9999999999999997,-0.31685126162350213,2261
HILIC_199.0882726_74.88945839,0.4446190526149505,0.6590878180027013,0.9999999999999997,0.39802533134945284,2262
HILIC_199.0965_278.1458763,1.3587031062446908,0.18215853094881088,0.9999999999999997,0.38051134152167615,2263
HILIC_199.1009581_289.6817945,-0.8117120387259806,0.42195366169563453,0.9999999999999997,-0.3614240913837492,2264
HILIC_199.1010249_26.88875307,-0.6361414446418879,0.5284530047416774,0.9999999999999997,-0.1846686524022205,2265
HILIC_199.1076554_289.854851,-0.285301162052054,0.7769446748667577,0.9999999999999997,-0.16039161266430615,2266
HILIC_199.1076587_148.4402769,-2.5427934908553596,0.015139820819572694,0.9999999999999997,-1.4609761271167014,2267
HILIC_199.1076904_26.93279463,-0.03913951871645877,0.9689816733661175,0.9999999999999997,-0.027942184396631327,2268
HILIC_199.1188627_82.3914986,-0.6390173525110205,0.5266003299077539,0.9999999999999997,-0.6418582905328883,2269
HILIC_199.1328921_290.2243038,0.14150004247468595,0.8882137152715492,0.9999999999999997,0.09978376989640389,2270
HILIC_199.1440237_282.8733169,0.6213016970177705,0.53806739448846,0.9999999999999997,0.3748221607873125,2271
HILIC_199.1440284_27.2644433,-1.3477995891444483,0.18561077661574515,0.9999999999999997,-0.8169880937540434,2272
HILIC_199.1693464_288.9121249,1.085930799180844,0.28427105181811474,0.9999999999999997,0.5389552712283399,2273
HILIC_199.1804954_127.587949,-0.4671539460941655,0.6430263377997448,0.9999999999999997,-0.24958652263379277,2274
HILIC_199.539412_124.1535676,0.6334729994646093,0.5301751120216038,0.9999999999999997,0.638718488908108,2275
