Metabolite,t.score,p.value,FDR,logFC,Rank
HILIC_88.02159395_153.8199004,-0.013590678369039667,0.9892268165569715,0.9999999999999981,-0.02073467358749061,34
HILIC_88.02318786_251.4833965,0.967238595012744,0.339469612498946,0.9967227670908639,0.3824963667418525,35
HILIC_88.03933581_286.5493904,0.8984556513981345,0.3745346923564703,0.9967227670908639,0.6020093179424305,36
HILIC_88.03935127_80.39524183,1.0303143380115811,0.3093002091543675,0.9967227670908639,0.41246150766189327,37
HILIC_88.03938885_185.4880557,-0.020532300634188455,0.9837249270255344,0.9999999999999981,-0.015029367790906942,38
HILIC_88.05789901_64.27036148,-0.06626661741364799,0.9475089292381285,0.9983370296099191,-0.020935750148662904,39
HILIC_88.07574809_83.18402635,-0.7443712610109771,0.46117724391510895,0.9967227670908639,-0.33180436334048974,40
HILIC_88.52081017_222.3868003,-2.1568175441072643,0.037334315213769086,0.9967227670908639,-1.0843588478181236,41
HILIC_88.61739048_81.10970972,0.3321331783255114,0.741592546004338,0.9967227670908639,0.22464243819182894,42
HILIC_88.95268286_252.2971503,0.6332642944638701,0.5303099266752072,0.9967227670908639,0.33483282768285144,43
HILIC_88.96846102_294.2321983,-0.718096545749883,0.47703862183843415,0.9967227670908639,-0.5412629022001537,44
HILIC_89.001987_284.0176711,0.529740599369277,0.599337536609249,0.9967227670908639,0.23290317765019383,45
HILIC_89.00201042_81.13984198,0.6235769161384225,0.5365874198582139,0.9967227670908639,0.6095364899691602,46
HILIC_89.0083215_71.42808776,0.14821955486105284,0.8829440910406383,0.9982213098515054,0.07498437877093202,47
HILIC_89.00833293_279.7373193,-7.001723127055982e-4,0.9994449635126044,0.9999999999999981,-1.3016659619165502e-4,48
HILIC_89.03864944_34.64945445,0.6797924225648014,0.5007084138977116,0.9967227670908639,0.25867513245245394,49
HILIC_89.04188835_54.55857461,-1.0286113073607268,0.31008982905000476,0.9967227670908639,-0.5818461758479813,50
HILIC_89.059759_130.7241784,0.5487931902483668,0.5863202881706657,0.9967227670908639,0.21658693307330698,51
HILIC_89.05982223_296.0381341,0.6351145397213184,0.5291153772716961,0.9967227670908639,0.23673044270018853,52
HILIC_89.07096677_288.26625,2.244006134138791,0.030666121215994217,0.9967227670908639,1.789673431179468,53
HILIC_89.10736192_274.5428103,1.3251887851725717,0.1929297067089899,0.9967227670908639,0.8074113668189824,54
HILIC_89.50682187_281.9276928,-2.357016435936678,0.02361340737632691,0.9967227670908639,-0.9197405423528143,55
HILIC_89.51002308_192.2789219,-0.14725583702766723,0.8836995399227301,0.9982213098515054,-0.06415346348252203,56
HILIC_89.61936919_24.73978144,0.6917905528670191,0.49322530668473297,0.9967227670908639,0.5238830641759936,57
HILIC_89.7309166_24.58527972,-0.6509198714701095,0.518969484295381,0.9967227670908639,-0.6643224718052603,58
HILIC_89.95081898_282.4417173,0.6635528472614601,0.51093572232189,0.9967227670908639,0.2740569861583901,59
HILIC_89.95083549_169.2771538,0.01759516733290674,0.9860527993946847,0.9999999999999981,0.019708876003690465,60
HILIC_89.96249768_225.0080642,-1.5617873810855842,0.1265321154584016,0.9967227670908639,-0.6501908659495427,61
HILIC_90.03723536_290.3656427,1.5135294189326087,0.13832254997811777,0.9967227670908639,0.8217389320389202,62
HILIC_90.05502652_57.64460634,0.5802643264938538,0.5651217156763427,0.9967227670908639,0.34094686544343994,63
HILIC_90.06723026_25.35141934,0.8596310819237264,0.39532055143926614,0.9967227670908639,0.7344157113877758,64
HILIC_90.09138826_283.2392524,1.5579448616890068,0.1274401332832676,0.9967227670908639,0.8349002098613627,65
HILIC_90.50698229_257.3794829,0.8674160494119739,0.3910955039722941,0.9967227670908639,0.16554852447024462,66
HILIC_90.5242414_206.845207,-1.866968367924014,0.06954448693804183,0.9967227670908639,-1.13219646107696,67
HILIC_90.5273569_255.510963,-0.9713219170533303,0.33745899237536403,0.9967227670908639,-1.3719333553779312,68
HILIC_90.97669008_56.16844276,-0.6085778695545734,0.5463830060508865,0.9967227670908639,-0.2370757404731055,69
HILIC_91.00589404_283.2412351,0.06291234558166207,0.9501622226554896,0.9983370296099191,0.02316939154852913,70
